block_number,sender,amount0,amount1,timestamps
16051501,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,688842800549706115498,513341534659931,1624442083
25864332,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48048376547981278886,45744623766137,1647090684
25866269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,276232779135129345932,263074912009239,1647095517
27336273,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,286530901326531059368,254399385083637,1650399404
