block_number,sender,to,amount0,amount1,timestamps
19366090,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,288145950938834969,189742182047008803,1632269856
19366479,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,386790946206930018,254699251855559797,1632270695
19368650,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,665157319606465250,438001647482670100,1632275672
19386659,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,465261379084038144,287042222958182814,1632320307
19444583,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,419388041125976801,250679394419216519,1632456252
19445454,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,840874893357334195,502613304097105122,1632458307
19579362,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,18987621110842979,11349406503696387,1632760349
19579728,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5bC0AA095632c76DA0BE9838D960Da9A66FCa30e,13395124331984641,8006622331663895,1632761307
20797696,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x906C733e511566bE9AD34d4638BAe1BCC0f74B55,14490273758231973576,1949236476888834714,1635636157
