block_number,sender,to,amount0,amount1,timestamps
21700328,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5747B61389E649371358Efde52ba0d89355c45d,247027715209565630,1030999999999935,1637654417
21877238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5747B61389E649371358Efde52ba0d89355c45d,614040034787714808,2641134884154551,1638053636
21917518,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5747B61389E649371358Efde52ba0d89355c45d,516410601675155836,2221207050630586,1638143700
21943387,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa5747B61389E649371358Efde52ba0d89355c45d,528025144328570089,2161949123951032,1638205558
23429498,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4AbCb0f26553C456E803b8e89D32c18F3ee0ad58,2764436856630348379,30021261572836459,1641532862
