block_number,sender,amount0,amount1,timestamps
14694921,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,423330625974584150594,141426370,1621455006
14761814,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,27965797020088487199,21908217,1621604959
15039157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10972980290613510209,10186059,1622219010
15049684,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5820299565325844184,4959767,1622241006
15120921,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8388601228509101928,8890434,1622387949
15193966,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19270802758448632931,40453613,1622538866
15297526,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,991891452538979025,2354270,1622754129
15491939,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,292535425277037882200,3121194236,1623186275
15501014,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,154848182780428661924,1003003442,1623207851
15504142,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14596831551695497173,106688421,1623215088
15511632,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28897778063533495573,250646446,1623236202
15511746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28897778082492775279,250646456,1623236595
15518225,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1204226692242780248,12240026,1623255515
15529716,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2537071764144186051,20190159,1623289093
15543283,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1531865773523402881651,14988009997,1623321174
15698359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5896959979515368032,198573928,1623658739
19614396,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,941165124565092412864675,664691,1632842378
20029676,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,177187820462013527369486,165811,1633799528
20092770,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2872724684363057382713832,2521678,1633941229
20094218,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6363382866700464093333266,5580178,1633944659
20811377,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1741053068930940131011,2529,1635665713
27434401,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,507194089308291356808591726,75512480,1650613884
