block_number,sender,amount0,amount1,timestamps
14419250,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,136136713167881984615,248669896678630949,1620859435
14419359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,71409862051536160338,131113521244545572,1620859725
14419414,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,234981033776051917562,188519310292631872,1620859903
14419746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32591036779741308309,30989501288223364,1620860604
14419825,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,234201447559652722768,223491494646823672,1620860766
14420031,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1113794781919449757887,1074997686502557577,1620861202
14420195,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31325171104529876656,29361436713306370,1620861554
14420292,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,144532664637963186433,135536486285999185,1620861775
14420438,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14255771152374844943,13358114901791374,1620862075
14420609,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1262566114866118729047,1192580006298656054,1620862441
14420835,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,66704677808880316820,62902475961790105,1620863013
14421618,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1048590238011239666383,998589223380440529,1620864901
14421697,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,578777434749149013,553371868162301,1620865067
14423567,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1329773729482564738995,1343548475486062796,1620869240
14424620,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34138235734725720964,38428777936078792,1620871630
14425418,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22848526112642467,24609733989711,1620873464
14425444,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22618613485360405,24365177997746,1620873516
14425456,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22473827812812225,24034375459418,1620873540
14425719,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,234443368607772965,250025687365434,1620874090
14426093,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,570926841321378179443,671818958026040681,1620874867
14426591,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,203697854291775802534,240003683819745184,1620875895
14426652,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3064492699849336207715,3607284276562854225,1620876021
14427115,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,48645106553820299,50456207794104,1620877226
14427137,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3071179930556040482,3217326038740606,1620877274
14427283,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1271232246106517943,1262314230392557,1620877574
14427881,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,316002102518472682,321691363450192,1620878806
14429756,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,320416990561830465,311017140486269,1620882856
14429790,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31721300150739824858,30790679397479924,1620882928
14430849,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7783747902104645919,7585168208481314,1620885200
14431109,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5100094383757508853,5009190913142884,1620885742
14432041,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1209547117961974515,1300887798644424,1620887716
14432066,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,119745405767813589417,128787633418916659,1620887776
14432876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28733603683886498133,28508185197709987,1620889566
14433841,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,55040175685596310046,55651653191329829,1620891556
14436290,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2924266997258341465,2881173158065602,1620896638
14436370,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2894524791419265560,2852854976924170,1620896802
14436396,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,286559083913861699564,282431532201742101,1620896854
14436876,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5024521814050655197,4946183759310510,1620897846
14437801,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9992369803944024240577,9859205303527294964,1620899761
14438132,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,958278458151156448162,921521991630178290,1620900443
14438612,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1024694088526112558658,991873685982019362,1620901435
14438924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3268929204780017,3200000000000,1620902079
14439236,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1032446643351519678324,1012081464873394842,1620902723
14439459,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1076085557019181147470,1051930160597627224,1620903181
14439857,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,400098275763647953861,390566030021131439,1620904001
14440269,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13244624315885661495,12929210633644334,1620904853
14440616,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,503020871087507498186,494688775780210232,1620905567
14443906,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,561563513017550888467,624705088587176724,1620912594
14444561,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7004444755301817832,7796659271044921,1620913944
14444948,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3141147698793989093341,3494557794385611451,1620914845
14446942,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9503000963459802508991,10305074647450043707,1620918984
14449425,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,325061417010998988780,308158717319139708,1620924248
14449524,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,585950404398830271963,555140087300046478,1620924452
14449672,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9973191038790214903828,9426428341763456948,1620924796
14449989,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1379739810573099667260,1279608907272383545,1620925472
14450347,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2227718550088903138543,2061499224027952878,1620926218
14450867,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,354863814147452395548,324104897011163087,1620927367
14451873,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23525282059787524,21727130033562,1620929491
14453957,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,84267284057317181800,80851374234592844,1620933913
14454133,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10468382740260119805,10024877727929806,1620934273
