block_number,sender,to,amount0,amount1,timestamps
25110370,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3bbF378842d90c22BE72115D1CEe3A97e4f275F3,24999999999999999841,999999999999999993675,1645264047
