block_number,sender,to,amount0,amount1,timestamps
17386709,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7883514043125948997,346708437328044552571,1627550526
17401671,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC3a09044a55DcA6ab210161983ac9fE48a250876,387379083070910228448,29113532212235153088467,1627587502
17404206,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2664220273135839519,497910600626460500126,1627593506
17411449,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4635051191862830318,983677314085930733311,1627611669
17430282,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,111692827938778458342,12434177378365361291188,1627662599
17449528,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2716480845003883306,455469490100777270869,1627711002
17459456,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9428257285822439750,1900957968477781746997,1627735244
17479218,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x514A187605c24fD3Df1DaFd38Aaf59BD23bba041,28020956980415685136,10001958261689744294310,1627781247
17502150,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xcb21e2BD49f874B869e3bdbB02BF02c366C942e7,1586756019133970546,722042829713382601997,1627833869
20338746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32870256544240069,3235981008700691394956,1634540737
