block_number,sender,to,amount0,amount1,timestamps
16767224,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11756981202639331727,4618408075416212861,1626065435
16771107,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe0aA30F7732f0Bb35A27aD9CC7FC7Dd7E119020C,99189256481740789503,317753290938118185234,1626074469
16777624,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe0aA30F7732f0Bb35A27aD9CC7FC7Dd7E119020C,121005021105413469538,477768560865401159249,1626089414
16777641,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe0aA30F7732f0Bb35A27aD9CC7FC7Dd7E119020C,121005021105413469539,477768560865401159251,1626089448
16798830,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,767216218856188360,6887547414356418844,1626138034
16817670,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1773678984084669794,16960892936908484831,1626182251
16818929,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x36c5d8afDeaC82f077F17ee07A919FC5b2cE6e60,727993817722423827,6959529507036997059,1626185489
16831238,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x45E45E64CA0a1F93C359A783b62A59fDa1c4493b,17821165227269970592,174301700060255611813,1626216951
16866618,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2180182230797481650,28233033792787809411,1626305979
17974892,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2791152631D127F4352B2bEd0F6ae04d866D9025,703461941947858519,167249106271420445645,1628946684
18525398,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1006840035337320635,566730469851096083123,1630253098
22491450,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA7D95A07e24650B598B0c28Ce10f9391dCDe7A40,195701974473470411,902499999999999996087,1639436847
