block_number,sender,to,amount0,amount1,timestamps
20864663,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,111859999999999999999,4199999999999999999972763,1635785567
20866374,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,309212999999999999998,11609999999999999999924914,1635789386
21033462,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,939233407119356263,242433919999999999999695,1636164078
21592293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,20869679707124156650,13534338393468517953096968,1637409129
22169675,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFc3fE0A6595D3a789db78FD0Cf412B137A332fb9,63717319363942689,126107093514717721358875,1638720432
22833318,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54501672118326468288,1097010473201126828038328347,1640188157
22833405,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,753093501111641130562,15158277276806285026101404421,1640188335
22834413,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54501672118326468287,1097010473201126828020398670,1640190544
22841691,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,7997756730655321765,131055107872245271464829086,1640205946
22842988,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,0x6A0743d493a06820D4A3b5E1e4035Ae1549aE9E5,7383992079305034167,122785608191696954643579482,1640208840
22852638,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12004455730221913454,626242771283175142480561846,1640229863
22916349,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41299571913084738921,73922176875856960582614471879,1640371743
23257784,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4570669455493655482,629248432313051572136622409,1641119474
23267461,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4936539226001893634,688570244476222218112076347,1641140356
23268510,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,475056038909595044,68915241853765798550686675,1641142890
23275932,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21092740552311807826,3059873356957639978737130894,1641159314
23310436,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,57020521733100723594,4268195475313545758799213148,1641236637
23310676,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3249944482057899031,243270280799400811528060679,1641237133
23315927,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,62196827076168902861,4017341431950694484172287051,1641248787
23317262,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2440613882690971627,157641148773089966444560041,1641251685
23317426,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2081652290052251711,134455540336496977782180058,1641252035
23834910,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,39551388316702545276,2068623984490829759598460946,1642441806
23836418,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32360226804574809771,1692510532765224348762507809,1642445046
23927771,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17847552632431586997,459617160553045596797187234,1642642260
