block_number,sender,to,amount0,amount1,timestamps
19180557,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC847a016ED0a023196Eeb641Cf13a93CE3c82B6B,1074570375530782236,897713671545957,1631821964
19285079,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x028B2b9adCa1BD1263086b0B221713A684968817,1794435459918448084870,1612880773447027987,1632081613
19329890,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x23B11Ff67C2193B97cb37771D15A537B977d2278,12486339303671438456787,12752358625069409804,1632184504
20943468,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x23B11Ff67C2193B97cb37771D15A537B977d2278,192131070025050295086,126378597442770995,1635965184
21613952,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7e788C62c9cA849dCe399e90F912BEAE14424616,186978561997555229337,129470484294997747,1637458229
21711764,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x68D1E4d0a4E9686C871Fd2af92F5C3609250eb60,17800322785230934551,12514928975995760,1637682383
22002755,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x276Adf94808668338ff61df00d63c2F8ce056206,1119982086638989576776,724006611513169774,1638339835
22234493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb9ab9578a34a05c86124c399735fdE44dEc80E7F,154830467872125453890,107570684109800907,1638869320
22386011,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x393925d08A58Dc9E7332AFB0c2E6520C4B7AAfE6,89058873241134929104,67369407710802342,1639202164
22458124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCE07B0AAEAD2d8823ef348C2a4f917eF3D4a453c,158473601571876794764,118683046831074942,1639359967
22808084,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xFf4AE8d6fFb63145351C3A00DcbfD57b4ad9476a,41131354222602714759,31134812815456934,1640132091
23145972,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC16414AC1fedfDAC4F8A09674D994e1BbB9d7113,241821920046181728653,194634173272729911,1640876939
23444036,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x70daDC7DcaaaeEe9819aDdAE6E3261F7ddc18F66,1425968521167176005234,1350616141646340075,1641566254
23615473,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7aafF03d60aeB937325783BF489A2D5aA10bB51d,171291819911000516280,159735477412338183,1641953237
24120246,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5F5130215A9Be6b34A986FaB0679A61DBBa1bDDc,67598014628118079633,84094368737001376,1643059456
24194960,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAe59a89C3B0C306c4EfCB30C03D2420bc60dbbf1,40351513604929878319,47978444102462829,1643220782
24552990,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xCE07B0AAEAD2d8823ef348C2a4f917eF3D4a453c,136276186434973707858,141892176034746900,1644005722
24616777,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5F5130215A9Be6b34A986FaB0679A61DBBa1bDDc,74506609058746562543,76902685490382217,1644150996
24695419,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd49aAB321F6F9A3680a0939C4D771d64b1be2f2d,80161251685254697934,79818772865552691,1644323929
24769790,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBD9E322303Fa0EE764d8Efb497Ca4b81589A281a,30556757681644008161,29225628459907607,1644484264
26064333,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D782B4e65db9F5545774801494b48047897d060,8086784138214223446,8773980370510520,1647582619
