block_number,sender,to,amount0,amount1,timestamps
16933476,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D82B5002E9dD9ED3e0b348FD8dEd2dCecA8E275,72811357591755138,75910850418246514,1626463129
16978365,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7CA7f54e767D3192bd3D32B083c445FFDE0dCC00,80258410631715761168,80803020403146825228,1626566963
16978420,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x7CA7f54e767D3192bd3D32B083c445FFDE0dCC00,80258410631715761166,80803020403146807193,1626567077
17228050,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D82B5002E9dD9ED3e0b348FD8dEd2dCecA8E275,92417820129256763036,108600001799805551817,1627154419
17284200,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xdaCE41807ec5a1DB1B92CE98B7a7f713379AF2eC,83842330234396239253,81760705246710014585,1627289808
17287961,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2D82B5002E9dD9ED3e0b348FD8dEd2dCecA8E275,109314976200278186857,106873038745277206309,1627299386
