block_number,sender,to,amount0,amount1,timestamps
16912778,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE42280919022072beDc4F422dc88dBebE8abdbf3,452116646,50594238534957462971,1626414706
16913048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x523731e6391E0F9346fA430A2B06650C8C118eBA,10111620,1443419121055498914,1626415390
16915392,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE42280919022072beDc4F422dc88dBebE8abdbf3,354167303,38312326345572181692,1626420482
16918399,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x42EAE095709af4AFaC49bDf8CD167b1Fe10999eD,89918465,37287320121039009558,1626427328
16920916,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xD7f665Fa15a5Df1e3846B1377911Cfe052857B2F,42374072,29748288442341085159,1626433469
16921106,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x523731e6391E0F9346fA430A2B06650C8C118eBA,4577420,3239539738328452476,1626433861
16921168,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDC1ADD9599B8d0158791F8Bb49185581D10Eb43b,193183937,137019171976275557270,1626433989
16922436,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2F873FB69D3FBc522AE66101fABFA8441e7CA528,243910210,259187199723430715932,1626436873
16923048,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2F873FB69D3FBc522AE66101fABFA8441e7CA528,999999,968090381635881915,1626438379
16927076,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x40CF7C95A608AF4a04380ba6f3efF027e8aE2047,12783611,30338292587319222886,1626447496
16945741,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x571D6F8315b67a10f83d20366A24eF3a547fbe80,6378841,59926263099975117727,1626492598
16963693,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x246e0aA6C9D5dB5846CE1E0Fe5F1816cA338038a,18991557,101500992578181559864,1626533524
16963963,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA0583D7F326120Fb8e083044a3B7D84df9B2049A,26080245,140525605548614307106,1626534208
16968045,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x458943B53A6E587CdAa7Cd1CF2A6D7F5a03E3a39,31588122,116621484273225753519,1626543507
16969408,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x396529787d88063765b98110c0D094CCE6a3B809,28983274,92644132643949694694,1626546449
16974612,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x90DCCcF62B9F7A7c3280488bD6F65BDD46057b59,4732805,12115174537083397560,1626558069
16978669,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x9100079653DCa9b409EE4FE5aA7944E52840fac9,6415397,22231334246905809578,1626567719
16978871,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x90DCCcF62B9F7A7c3280488bD6F65BDD46057b59,62084965,199999998845267620537,1626568247
16979672,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x396529787d88063765b98110c0D094CCE6a3B809,75662584,223448349229458851650,1626570351
16980016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x458943B53A6E587CdAa7Cd1CF2A6D7F5a03E3a39,8240179,25699255987960448523,1626571137
16980209,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x38182a50Db4A92d09dce276D00937Aa7607978D5,38111604,125745328078231312949,1626571535
16980239,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1cB89bE22732b2404cD885542C794e5c611F10E4,49682280,169287220823984624726,1626571631
16980282,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xEDA4A4486764708a509653C425c2280acA4EB7F5,45279716,159524593808904429726,1626571803
16980679,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3D6e4A3857EdB49d0704e1940cacF5B8512D121b,53779227,244462098660381874715,1626572635
16982483,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5061f271a0a1D2f0617ac350FC44cD37FDB80651,117318280,465609001184624823179,1626577131
