block_number,sender,amount0,amount1,timestamps
14919870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4592160342643591022331,4600727929,1621962891
14973381,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10019817337270891129,10002443,1622081175
14999231,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,245462752622518335671159,244773086873,1622136237
15005677,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,13847133473311527571148,13736498486,1622149585
15048665,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5089063925938980441587,5064190646,1622238904
15052273,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2564998780560475641228,2595492456,1622246344
15054968,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,984418368519169093161,1000000941,1622251902
15055022,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5125077070778473437660,5209015582,1622252014
15055023,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,92369410295359362463,93881724,1622252016
15055041,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4095035517180208835124,4161603659,1622252056
15055193,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,490152381398230284517,496831349,1622252368
15055233,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,29184677645487905908492,29600103689,1622252452
15055650,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1952533201975311462863,2000334144,1622253310
15055899,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,293450722815291356524,300670901,1622253824
15056007,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,477580361581273152823,490358662,1622254048
15056066,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,176354936460291979037,178632236,1622254170
15056111,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,19905576968374635529,20139901,1622254260
15056373,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2684193455575822953100,2729726902,1622254800
15056793,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,26518039503778644873,26859882,1622255668
15057096,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4763438275304140467161,5032076227,1622256294
15057616,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33805038554500620053,34425649,1622257366
15057901,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2712460177201237828519,2731456932,1622257953
15058064,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,530600065217511800073,543115763,1622258291
15058775,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24497243214645394189095,24737414263,1622259757
15058967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,59757083620153891400885,60778083684,1622260153
15059601,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1946096320449550569281,1986452343,1622261461
15060858,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1795853268521374311345,1817531153,1622264051
15062575,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6992304868385766858650,7102432891,1622267593
15065967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,86557764265054587959,88158289,1622274589
15066105,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7761968318810351531,7895682,1622274873
15067153,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11607379126133639728478,11806939995,1622277037
15068726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4320193228530405510867,4356587138,1622280279
15069045,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100236955367092410262725,101366882998,1622280937
15074088,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,198918467597761438476,202144836,1622291339
15074182,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,199151314326613062094,202368501,1622291535
15074455,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,756040922653587302691,765722387,1622292097
15075358,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,24424241572963241709216,24759337587,1622293959
15075870,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,982940759597410594108,1000229882,1622295015
15076253,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1547126291710705802166,1555441123,1622295805
15077744,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3001522029509109856210,3014731421,1622298879
15078594,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21607882938677160950828,21748504200,1622300635
15078827,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3143885127013693017753,3154540560,1622301113
15078837,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1597293752099418125395,1602707390,1622301133
15078884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,100144803932430412333888,100407814023,1622301231
15079053,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1483582303088213928726,1487290656,1622301581
15079114,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,25058745396188992829,25079445,1622301707
15079516,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3071300508340079889079,3086906484,1622302535
15079718,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1098470125999695449124,1108583864,1622302951
15080492,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,998399648839776923895,1007164659,1622304547
15081884,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1879273469451645468957,1897559750,1622307419
15081903,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,656259626221195248851,662657385,1622307457
15082363,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,9967765859786793723454,10088220748,1622308405
