block_number,sender,amount0,amount1,timestamps
15924382,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,359580408115253398730,1025627240331370610242,1624161329
15979115,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,422054534664451492922,1409538821060436234015,1624280927
16158209,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,82161796876750109288,453842551695366306451,1624683965
17768784,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,231663010099428695782,840917985998282658640,1628456141
17981843,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,319252339009848587642,1215433454181795851816,1628962644
18015493,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1393998319637600354879,5440551999999999999995,1629046528
18040113,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,75362913311690394731,286655091355946524565,1629106025
18040746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,97438263461396808511,368296093210756949203,1629107471
18056946,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6698201208237046138,26072750880562999671,1629143250
18074885,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34208154828731975994,130912627461792219434,1629184998
18191268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2575459644130059166564,10138643072362169178116,1629456428
18226978,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6730089899912571832,28086364069576533738,1629537839
18237316,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12142819522476724689,51032607379240564237,1629562244
18237926,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11001186969636261799187,46021633367264646318339,1629563804
18250623,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,989779878044156759427,4475164176503217235716,1629594051
18270318,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,153285188636583838849,694587708632625759848,1629639349
18346556,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,639005995391313155690,3328483227463058829946,1629813708
18349314,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5186847916809637207504,27265786202867961651147,1629819947
18350525,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2428419757032657984747,13226832156816130714328,1629822595
18392079,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,938822230950694626995,5351746112486992614944,1629922991
