block_number,sender,to,amount0,amount1,timestamps
20352430,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x13B3A50F3947476eDa74FE191344524E2d2D28e5,1614476045559701126570,69837321494697254556,1634576389
20352836,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x13B3A50F3947476eDa74FE191344524E2d2D28e5,1598327623585293013342,70557490649807389909,1634577367
20353060,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x13B3A50F3947476eDa74FE191344524E2d2D28e5,1590782066330992039587,70976816221501855592,1634578329
20395996,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x13B3A50F3947476eDa74FE191344524E2d2D28e5,1459362308226697969329,77507585213952923918,1634686537
