block_number,sender,to,amount0,amount1,timestamps
17668502,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,3855429469141246,11972799999999999957,1628224654
17668611,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,3220165332577158,10000026145587187907,1628225008
17722138,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,2904897137607128,11090355300297923567,1628348731
17799979,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4Ec4dba4017553f6B39a4E8c98Ce5800911518a1,1893940247403102,7757664276405607168,1628528619
17802262,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,37188943880708025,146930233787645721675,1628534138
17802273,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xaAf85a0f003E7af96c88698C532De0b4c14f88E8,2666577563717915,10535412516869376047,1628534160
17807268,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,16934485888547953,59192804957004380874,1628545726
17807745,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB599A3f7c47A9Fd64fd17190F9B8E4215B7e1FE4,2573195397167168,8988619565494958641,1628546820
17808604,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,16840548446546955,59524879183947439364,1628548718
17822264,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,356699266802505388,1329445286602431510365,1628578415
17883582,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,100864946062183848,369800532617555227072,1628726368
17906793,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,27400402939522677,100393145822999123862,1628781359
17932909,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x99C5F24e179f3B1D11c35a2A022233b693cc8e31,2149111484564408,7387999999999999159,1628843442
17944550,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xDAaA0e80AB03e4d2Ed3d81a6EF6579b951CE0D72,74240797577450643,250359221157180034563,1628873113
17965752,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3272D5C631096d013fc40925E9AcB6A7faF70866,30076482434841353,108194570573625596638,1628925046
17975257,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x99C5F24e179f3B1D11c35a2A022233b693cc8e31,44563465068487160,166929211620804930687,1628947438
17976694,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,28382940426085095,104001904127855458849,1628950491
17999428,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3eC4285c28261C239759e200c9C66A969FB206D0,3585343113864761,15138038294978822571,1629005783
18009682,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xbac7eb249d1D92f379aB740D52dc240A31D0f285,18463624504102790,78434125962487461496,1629031721
18027994,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3272D5C631096d013fc40925E9AcB6A7faF70866,11145724757804516,48909466581349973837,1629078332
18042517,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,32209931665317208,140174915907067253171,1629111381
18066427,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,14908173026981651,67134406338519982240,1629165750
18067124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x4Ec4dba4017553f6B39a4E8c98Ce5800911518a1,5625526746481764,25332842447092419484,1629167678
18092141,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xd9778868e0AbCaaDdaC3Dc1EbfC9D7616414238D,13901815835885450,72347811217468578908,1629224724
18098346,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x5E2797db5DfCa21788E4eCB191692CC338c17ac4,112081540250022810,589640384611448857335,1629239615
