block_number,sender,to,amount0,amount1,timestamps
22044934,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5199929318267357033,212902386080295557,1638438625
22513731,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7598239169358183131,719868264112951,1639485697
22661732,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14547107864463604866,2222556000693264,1639812911
22833576,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,473288098772603360250,54869198226789557,1640188690
23003147,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2768621404545914729,395007214909467,1640562994
23007173,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0d4DECf1c74D066a7E92FEc0eD1B553C83377f5C,7822280545921365902,1142931108380195,1640572209
23852319,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,170459579019520691656,46757908325723327,1642479131
23876785,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,233831473592639716856,69955515137048911,1642531856
24407967,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11809020722756318808,4098602995295810,1643690041
24829037,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,46464899748858335941,13658597913342394,1644617484
25008111,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,157483450407414972542,47804411726254803,1645011454
25178678,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,23252330950014170160,7557876065569982,1645415364
