block_number,sender,amount0,amount1,timestamps
15429746,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,205909,16164027964386651,1623047944
15453234,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1206633544,109506336513727099859,1623101111
16078028,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4217262055,657652665725618981796,1624502200
16096509,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,112929,17610624148137522,1624543802
17646944,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,322396,33014787886576404,1628166403
19561677,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1256896,116104867544257268,1632721898
19820384,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1009660,96535522871311164,1633321503
20333907,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,329584,33836049454741393,1634529083
20586270,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,292983,30846605359946505,1635143642
21249517,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,502888,49987476754593572,1636641846
23319789,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1044464846,144645202000799843291,1641257312
