block_number,sender,to,amount0,amount1,timestamps
16271692,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,909314523106669553,5543572768,1624935883
18957157,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,41299820454280871814,161665211339,1631285612
19138852,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,45428864202214983772,45662956075,1631717204
19661448,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,195473652934959797121,328648557315,1632961947
19832668,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,247138907946369215,447019460,1633350490
19856839,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xC4417EE91ec12a94cF8cbe5e8F19E7db84b8df4C,1776896993095134717,3367576506,1633406986
19865715,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,897132875535450818,1709484812,1633426338
19865848,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,902766522076008103,1720219714,1633426726
19865971,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,891180046989479962,1735982680,1633426994
19891638,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x00916Ef0F7c59f94A28ec2a332B95D4c089A8d48,712170421274038223175,1428982777577,1633486490
19909932,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,474541546331149458,923133111,1633530312
19929199,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,854352876460038400,1808204321,1633574271
19940920,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,963644599958000201,1956209272,1633600917
19984393,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,395539693456136160,1066255347,1633698421
20013359,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,34007274005350626,126212684,1633761987
20029362,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,534437472161228351157,2193203747411,1633798752
20030290,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,2416540240413721826,9845198431,1633800801
20057310,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,535999369383557411,1876826977,1633860304
20101280,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,736561475544369945,2130171147,1633961987
20101318,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,117308789091037982,339262649,1633962067
20141233,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,224379233933689699,485085808,1634051154
20174024,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,326345860576628866,731842102,1634129945
20175291,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,1751846029450859958,3834801281,1634133113
