block_number,sender,to,amount0,amount1,timestamps
17994184,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40930750574647496,72320498624330436062,1628992919
19409058,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2436889688921019955,3370035522991841474598,1632373934
19442791,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6642328686006216721,11129959426812455887661,1632452213
19452549,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,835696502274059536,1335891323863233856027,1632474165
19625703,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,34095716637274887,67371045417373157071,1632867879
19643361,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2736111071315857,5406387705928892900,1632915800
20855806,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8654878152389584497,26420397556278567257361,1635766527
21098755,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,258984373220221322,1253010512656647661846,1636307437
23270351,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1931689830791984,16920024101539277534,1641146970
23488196,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,163337476518931731,491031585689114847982,1641664496
23495127,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x443D80D427B4e1E63D474C9220c994525FbA5e9b,60756531738800797,199164628418203356199,1641679845
25294209,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1354461249104545058,16544919297525952277776,1645716219
25352673,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,80341248249195979,1002687034415746309008,1645874100
