block_number,sender,to,amount0,amount1,timestamps
16376699,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,5267359815969484,12283684816371894,1625169823
16605608,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,540023989127039963,1381272819167122182,1625670066
16619187,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAB64C5E0C0e7c9cB39d92a033391bFc7E592F094,42296202020341662513,99530371287127124332,1625699626
16820896,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14256401724578188943,87707395198216533583,1626190443
