block_number,sender,to,amount0,amount1,timestamps
16903568,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xe1102C81D219b8476F4F37233D62930c0e2d8Bc6,282024766,251410556856,1626393062
16908787,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x27D9Ac294fA1889A0fb32B4e1FD10Efa3645B56a,225881897,200250125056,1626405936
16941924,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x00bdf2443e4ac29396352bCB2a46A4dA722e6481,32099248,26231902975,1626483567
16942130,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x00bdf2443e4ac29396352bCB2a46A4dA722e6481,32113986,26216759216,1626483991
16942624,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xBa9B51b8d0ade90296203625d653332367a08087,422450995,344262251010,1626485333
16943201,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x56723573a320346a8Be232b3187b0261F30F7DBb,285042768,254313439340,1626486585
16945340,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xa965B780c4d8195BcC58B46109a4b244dA86Ace3,202077186,179606823291,1626491512
16945484,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xAED278C323a13fD284C5a40182C1aA14d93D87a4,62256820,55339282304,1626491940
16945650,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2a9A3E8f25bdD36a61e0698A1C59bF060D74FA46,784554953,696742761443,1626492408
16946458,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x0B1924DA33974a705F8eD2afCbF24B41278AED9e,551239116,485662695150,1626494204
16946467,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xA3d5940f52cA5aeC938c3c8b01DBb2892676dF4b,58943608,51931567880,1626494222
16948021,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE05095509F370b90898F6Ad907de8B2f651eE47E,5713254370,5051600286672,1626497938
16948256,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x3F9A53593721D2bccE4D1CaB8f0380e9BF148095,215204312,194753945822,1626498490
16948788,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xB94Fb3cC45c11B3e1dfFbc12490537a78306F1FE,2368546134,2144721340590,1626499648
16949071,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x66D71c405615A8467d6f81A15308a9A94375d15F,112247971,98524626420,1626500375
16953139,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xE2a95fc04cD303Efa7efa5f76Fc9367015747C32,50028442,45339492965,1626509441
16954435,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x2dF594aF77f2116D21cB4124455E19b55FeD1d22,1196399,1074794703,1626512501
16957575,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x8E34B74A442149DA5Dce497E9278a0Ae33f8C790,8713227444,7802671073597,1626519630
16958669,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xeb146EDCdf0c4840088b3C8f39C0392a230C99FD,57093538,50958775848,1626522040
