block_number,sender,amount0,amount1,timestamps
14074316,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,301011615999214827543,15171645303,1620120517
14110016,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12248107699515412455,533282839,1620195868
14136783,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28311814031913328629,1167933679,1620252411
14178323,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,999999988170219042,40898071,1620340818
14178908,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,33725610169141928669,1379312450,1620342024
14185499,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,90348417498967307,3571960,1620356325
14195303,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,144396593937836293,4966088,1620377359
14199810,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,32187251789551714370,1001124575,1620386902
14224001,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1450839210619765936,34752988,1620438582
14244212,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,872000053550816243,18240323,1620481221
14332097,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40360881654791994,567128,1620665833
14332664,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,18833050384208824205,291732017,1620667029
14334208,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,137432074943126723307,2252210889,1620670642
14348841,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2730964029374263551,48414613,1620702378
14353988,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3783587309859245161,67865876,1620713080
14358182,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,385907647003829564,6949042,1620721988
14373143,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1171990423964889663,19843262,1620753867
14373576,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11257858034626525120,189797810,1620754767
14376385,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,440027023492912435871,7417102548,1620760792
14388243,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,92367957494993691,1438028,1620789866
14388946,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,38322934967151278221,593037699,1620791630
14409804,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,28653045306166842290,424834748,1620838464
14445080,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2349446818299201660,32236632,1620915117
14455869,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,31581277978954868426,403824829,1620937951
14472938,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,69611862672261113,849383,1620973729
14486139,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,86692475675044975441,1021249269,1621002181
14489481,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,21287915704573880137,250456829,1621009516
14490958,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10993262487339595594,127790067,1621012739
14541248,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1000907663833293010,9892469,1621119677
14556079,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2655650957476457036,25684498,1621151081
14579614,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11583770452099825217,99658355,1621201691
14585489,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1194245968161021312,9970485,1621214257
14593898,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,625740134721383369,5185795,1621232206
14605076,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1037588069866393440,8274268,1621256763
14629290,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,93853887190797900815,923091136,1621310878
14635695,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,105915195654463478541,1002418265,1621324770
14635761,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,105935737580893807605,1003963414,1621324906
14636785,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4338784355511236020,41316867,1621327119
14643991,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,25265194141935636134,259723756,1621344091
14650068,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22925483504112515006,248617909,1621357894
14651817,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3063082983316564802,35903885,1621361678
14652764,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6400013761733526537,76836932,1621363845
14661678,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,697041804939045489,8637826,1621383121
14661749,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7726058700388231816,95806417,1621383267
14666040,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,442075878065519187829,5600141959,1621392457
14677278,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1611788317513831039,19944622,1621416954
14681726,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22650144315364978045,267467619,1621426676
14697124,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11861743903121087521,131156893,1621459886
14699030,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,184142081255742996,2021498,1621464099
14706432,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,101881457534928300,1124135,1621480235
14716850,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,54375110289779680666,621074020,1621503253
14724754,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4153915406882775055,50656972,1621520594
14728447,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7925504203181387915,99215055,1621528255
14733809,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,12346119159391615365,154251060,1621540011
14815511,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,14851117300197366897,145343779,1621723593
15370767,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,358405057972543587,1596753,1622912819
15579252,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,22329553618573625365194,41900616067,1623398160
15642727,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,887568298558012970343,1876585045,1623536833
15768642,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,7653448224211637862,9153821,1623815349
15841293,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,72293031904601797354,59927860,1623974651
16627605,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1637969482127917512791,991008855,1625718270
17437557,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,378604806928188874690,34606099,1627679987
17670775,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,44638826084113525618,5026696,1628230267
17834304,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,935962141990652606088,99624114,1628605400
18705516,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,73357734139652454259,2952370,1630681914
19794415,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,17739636909526376833,656314,1633261051
19837830,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,10120234437386938951,362760,1633363022
20890018,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,114244177521472152404,4527181,1635842487
21170114,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1366029693157551879345,122343175,1636464482
21961425,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,29313878568014012522,1498446,1638248214
22511306,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1050163496629314383,45990,1639480046
