block_number,sender,to,amount0,amount1,timestamps
22048382,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0xb37048c03387802c35F1a5Ee0F84834f9A692971,3190602871884628656,26109130703031,1638447537
22074431,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,1550741565553655498,55478110415694,1638503744
