block_number,sender,to,amount0,amount1,timestamps
21407487,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,3518395173568008533,298728900885202636,1636998098
21407640,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,75160744854310213576609,6390490410145697847287,1636998558
21433809,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,6256611254419630733717,514279026047233378699,1637056710
21554702,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,85582343515659647357553,5595514453541267550169,1637326603
21572555,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8181713614844522847,543362273423131035,1637364283
21798772,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x52D1C6F4Db354C8f2F3C87B8F90081115356C597,15182140429007832487,796738447872282589,1637876322
22201675,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,11749788471722428450,404202149145826806,1638795090
22554373,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,4697586328211622462665356,135034877350895994461586,1639574975
22610101,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,0x86484112ec86e5C977dd9bAd457E66b61F7b963a,374912405102882548809,9912895413562777652,1639698658
22755929,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,40283057751780284783,999999999999999998,1640018490
22757916,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,8594108612330916947210,204569063708400697497,1640022878
24022592,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,0x1b02dA8Cb0d097eB8D57A175b88c7D8b47997506,2967156302396951700348,47856548261010686422,1642848140
26017424,0xf1c9881Be22EBF108B8927c4d197d126346b5036,0xf1c9881Be22EBF108B8927c4d197d126346b5036,81865321638479166610350,684643285421433868510,1647466980
27091009,0x76716bc0ae7639191c479C2432aC1f271f13dBd9,0x76716bc0ae7639191c479C2432aC1f271f13dBd9,22169221806047921544,199999999999999998,1649861422
