block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24550751,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-64000,-23000,12186766796000137455,60734669452074640824,1000000000000000000,1644000786
24556127,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,69000,10994551273176374924558,89164904107879197380686,1350405151010784112562,1644012788
24751972,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46600,-42400,1172597499452442751208,1057040103437125170978,12916460783613757684,1644445732
24752150,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-51400,-37600,731151458981523870,1958740092268563717,23232373783202758,1644446100
24752554,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-58600,-35000,69150915294244874644,240490953763950525436,3797461848527750662,1644446932
24777791,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-44600,-39600,1993886816655825340469,2039965809672721901845,26817224757807089600,1644501893
24852164,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43400,-38200,267793221978814025368,196001460846279118741,5201080000000000000,1644667942
24919317,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-43400,-36600,25484527979601879044,28062627223449420031,564541397608426265,1644816367
24930755,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,9065439674384406356,3999999999999999976,127022909127147061,1644841254
24937537,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,19868531460359594038,10999999999999999988,236685767535444683,1644855639
24940098,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,1806230132759963056,999999999999999978,21516887957767698,1644861342
24952746,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,1510743303639196109,999999999999999940,15031807917016417,1644889519
24953535,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,9054186334136285940,5999999999999999973,89967170169124990,1644891339
24953922,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,4527093167068142970,2999999999999999987,44983585084562495,1644892150
24958257,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,831761168407452717,599999999999999997,7399895981009413,1644902061
24958349,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41800,-38400,89799250401116719254,64777669705152902406,798913362850526954,1644902309
24959083,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41400,-39400,165757597781221554107,62411110703479832978,1046441535477061786,1644903974
24963722,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41400,-39400,5320479851978950101,1999999999999999957,33646039295524767,1644913858
24969618,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42200,-39400,10762072721025194267,4499999999999999988,113372474379105368,1644926434
24995793,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-41600,-39800,4721151720857731143,1999999999999999912,20215738806033318,1644983555
