block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23619958,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46080,52980,531194306984548867825,10919892180716548601,499999999999999999960,1641962623
