block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22841955,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,23000,46000,76106909326389188238,9387452274905262091,99999999999999999994,1640206490
22942932,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,39200,1058114286316747662424,78160203393831060432,4181774432999999999981,1640430171
23131488,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,30200,44000,109469637727015319676,5000000000000000000,204028531090839342254,1640845588
23870779,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,31000,46000,5019334786641369750095,131364662321859391806,16050091439634101197480,1642519293
24111536,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33600,47400,20259761959307416049443,788113104782430705969,44332589772024750343330,1643040953
24208308,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,30200,44000,52577914174665171951,1127015468190259502,159574980564195232639,1643249656
24208504,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,30200,44000,23095724802015408352,496739759043263867,69999999999999999979,1643250060
24549892,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,49400,50200,150744671956793259208,500000000000000000,0,1643998848
24573428,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39400,43000,400624633463379717178,6000000000000000000,174727336004944283114,1644051240
24714829,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33600,47400,11978247587996253752106,238174084441384628562,41386376897555187841441,1644366409
24737357,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,694546039706460423577,8101739482822938012,699999999999999999931,1644414276
24740747,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,46200,16731403486894322650994,205859313924017699476,19999999999999999999924,1644421541
24832838,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,33600,47400,500572635248347610412,10868143124712465317,1659502044134591464577,1644625443
24837580,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,34084963932698578648,427374902502922277,32076956910329395721,1644635992
24865466,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,46200,10102555218389062579033,149450258283332661841,10099999999999999999975,1644696567
24869863,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,36600,43600,11264994138019810175572,0,29424455394621731021149,1644705976
24955154,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,23146750161358170583,210613253972550083,28006779275021974088,1644894961
24986038,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,46200,17818408680153793352412,220598280664005771357,21189813400760383307783,1644963033
25041350,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,40221445552899623730,464628564390747248,40887713121859659979,1645085582
25043185,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,36600,43600,161736344181251116673,27114890081135591,420341174988848994877,1645089652
25051975,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,22046492819926808304,191185048191500826,27437315217318338247,1645109879
25053203,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,46200,5221565244593907552157,58225455421085748623,6730200981510245620224,1645113127
25243383,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,45600,19296497578453791851,67456375871927167,32523027772754835521,1645573280
25272396,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41000,46200,1301264623790837084223,3782519190838478190,2628023790467680218781,1645655434
25307419,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,42600,56400,40961438714622185395477,1000000000000000000000,142827935343961910723095,1645751403
25325496,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,45099686551089116953314,95351577952267165893,111274033100974007966135,1645801564
25327609,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,44400,47600,679544652171886626365,3500000000000000000,698461958309039332813,1645807464
25395003,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,42600,56400,631942420280198718943,30944652001336812930,502817794037468517710,1645988115
25417103,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,36000,52400,59376714536690637315,2167060911918516788,184023672098366357910,1646042735
25435749,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,1331171564108102026695,17024525432223124020,1961778187278009599674,1646086823
25980045,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,591048500092866547424,2298152728825762225,1352028984030215467020,1647375125
26051549,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,358610132740645462881,2473805048405081105,716002414101236865724,1647551109
26590977,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,6211354504398554091985,142928169509522687130,4279091731540185672315,1648760516
26642621,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,35600,49400,8601901813779414309052,297431888075394669259,21176596018360842608512,1648874445
26674833,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,36000,52400,9343532812553413236,423488436808353489,22570910213588113175,1648944493
26905000,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,40800,46800,4337300291955280343446,62640649430265029387,5798865369219889513320,1649453710
