block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24512151,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5800,2200,45200671721627759697,9024043981679539877,7438442716439867964,1643917117
25746370,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,278664562075556583631,26254062562108623708,54096184021318389644,1646789150
25762332,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,275692286996320946890,25753211936869426427,53757214486461203589,1646823924
25797733,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,299879076259431056824,19674659611552253411,67735982542569155809,1646901732
25797899,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,2225700486210131463,146025191252647507,502736006657869699,1646902076
25988369,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,4410604858090609593,269165963310351958,1019487404387219455,1647395781
26216644,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,2376277083202609668,149944973169118293,543583341064839236,1647930480
26363342,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,2668470200796295778,148203361661038030,633821582452997629,1648253948
26482042,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,15640188695722656880,900077989960219459,3678220244479248048,1648517188
26634656,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,780144036238497146,72555931142070919,152465125355574101,1648856928
26698434,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5800,2200,79300558153344736766,6000000000000000000,22288298536423441711,1648994933
26739115,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,7201942430291993485,736288571234874858,1336386419752737447,1649087338
26755250,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,2212070791939054582,212472475217171052,425052105844078979,1649122697
26793321,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,15957014978764078815,1246687144616146283,3378829527633893820,1649204881
26793532,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,544661373027638118187,42553217680511841087,115329711239635683550,1649205315
26794383,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1800,3800,11807193767931590736,1423064070650610600,1670510152353304532,1649207073
26802892,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1800,3800,3976968027770699834,492890275764049365,547614481919768449,1649225980
26813392,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1800,3800,417267288297837952390,51791650624930774151,57370949571783007824,1649248519
27012217,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,2800,5028852519404680178,278816192933178501,1195026229804516676,1649688816
27110449,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,400,3400,8158066332165971324,588786705845115246,584837956575455792,1649903483
27158341,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,400,3400,18091426704233762959,1359685425569225804,1232790844793648785,1650007346
27318851,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,400,3400,8290196770569194586,446260288166816045,779307441228729638,1650361259
27318955,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1800,3800,3304995265168754095,233117433274787056,661886489361740813,1650361471
