block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
26419218,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,92110,50505072984287742354528,50500045234218992,4999999999999999954052938,1648377333
26419794,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,92110,616161890408310462325801,616100551857471708,60999999999999999993900969,1648378521
