block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22842322,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-20640,-20400,7768271403936162228387,103644153633263294372,20000000000000000000,1640207376
22849343,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23460,-18360,666880441516765044039,198234331313949151430,31681281973311064298,1640222931
22851197,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23460,-18360,128122800094217751075,34725045682082693187,6518905734469916882,1640226887
22858624,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21300,-20280,957756110609923996376,34633600324591452791,12776065617346446716,1640242595
22869699,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-28020,-14160,4751046870799187403,3998831687050159627,484030691157264842,1640267136
22870186,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-25140,-17940,98153839828448405162,43395131809430864022,5986387125435410519,1640268140
22871342,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21180,-18300,4655103871984383388696,1800000000000000000000,0,1640270781
22876143,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21060,-20940,26334487215227180,225266694159777,27621621999168,1640281504
22879569,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21180,-20520,2618620531364198382781,122405397399608231302,15000000000000000000,1640289186
22881412,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-20940,-20880,125327726077186900,620602557850341,55376071513249,1640293127
22885620,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21300,-20580,1875136696674325790825,150571407098692103945,5000000000000000000,1640302938
22943041,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21000,-14580,12745833743082378535,10000000000000000000,0,1640430397
22954258,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21360,-21300,1085131681062963,8575675843876,104098081128,1640455444
22966403,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-34080,-21060,5990243366145549276,0,1000000000000000000,1640482041
22966499,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-51600,-14760,3632257608457028396,2748035926848896090,999999999999999999,1640482237
22980674,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21300,-20580,1305481723225266043747,29999999999999999999,12696029661136310180,1640512669
22980726,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21180,-20520,981887882062598900029,34880566857518616051,6999209851282046786,1640512773
22998122,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21840,-21060,1062380570610469059514,17990851153230913234,12000000000000000000,1640551475
23001479,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22260,-16080,3267757709123333435,1999999999999999990,74274456591374807,1640559042
23008246,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23040,-18780,1238938253028377942322,347936970849222298370,45000000000000000000,1640574677
23013164,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21360,-20400,7947180546836955273016,525691218839005109917,67536196746394054104,1640585343
23027706,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22860,-19800,89167601679554335090,21064354931031645244,2026642964420097486,1640617499
23034642,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22440,-20460,9920078541583030666086,1751072979252281968628,123318827621557086951,1640633090
23043370,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24540,-18540,2135481990104251220288,846658268112217412193,104411646103344143461,1640652126
23047093,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22980,-19680,4085672854194562987780,981611520704231734531,106434676820426704869,1640660558
23052624,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24000,-18060,676634663350567584679,274999999999999999992,31679369726098378857,1640672621
23052777,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24000,-18060,29382094733430997503,11941563873896893616,1375640789341815748,1640672935
23053158,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21780,-19740,52800749039977365662,9861527905289415766,627485219338469107,1640673721
23055891,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22860,-19800,58317692041983636766,10647175113922610209,1697479515861448345,1640679493
23060603,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22860,-19800,53639383448334335498,11598191503646355541,1345242699045424551,1640689468
23061119,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24000,-14820,38270862818149190140,30816519335108628897,1654757300954575449,1640690532
23070583,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-22680,-20280,1992503453751933735538,346948346045099857808,38786027823003159440,1640710633
23072205,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-20640,-20400,8961800181966468439104,300000000000000000000,0,1640714240
23087049,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-21840,-21060,1136007143438159493704,0,15159816046657485620,1640746709
23105525,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-30240,-11220,541211516019579763644,599999999999999999996,69839569786652679295,1640786546
23105753,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24720,-19920,611568443451607626888,93999999999999999999,36061904407874016278,1640787146
23105875,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-24480,-19860,863175713909161611028,139672592162167712462,47870593138990465258,1640787526
