block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22846931,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,-161160,26040215087751061,349999999999961303016,1568834836214,1640217568
22858804,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-200700,-190740,3328923453202686,7999999999967330084,58724553635,1640242963
22858875,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1274294350256209,20719855271757593437,78370532506,1640243109
22861322,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,-161160,35278510667566912,449999999999963970412,2216915115972,1640248311
22894061,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,2749532957982188,44851727015258193209,168553854893,1640321913
22896762,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1825404438843386,29999999999902181619,111070045512,1640328384
22897032,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,3937151792080210,61748113655883387211,251038668489,1640328979
22916784,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1569670108043291,25205985015177747544,97749175309,1640372641
22938364,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1261029439578854,19877440593556995617,80000000000,1640420107
24442890,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,-161160,5396640750019365,59999999999922085323,378029297323,1643766501
24586723,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,-161160,37536545967038879,399999999999901100617,2717287823614,1644082426
