block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23031953,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23050,117140,21739240240671175252890,1006124626098593340,7471553997862166387451847,1640627067
23032037,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23050,117140,5819201801095573415182,269321382509308103,2000000000000000010034107,1640627331
23032064,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23050,117140,746449308360973359280,34546792940407331,256546974610999171900306,1640627389
23040370,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23050,117140,2020590002235144792186,93515934227268347,694456068478233904521107,1640645552
23233052,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,332234032169833903769,1000000000000000000,110379452131826227279867,1641065218
23233728,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,664468064339667807539,2000000000000000000,220758904263652454560066,1641066742
23233869,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,300992644693549172241,905965721596171331,99999999999999999936958,1641067032
23266023,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,2307509800199283372210,6945434774182655289,766633285191615701805941,1641137120
23286011,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23050,117140,1037054070594699339430,154810008343317471,344217087025230072815245,1641181584
23676947,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,116880,26505246472559331011913,307025137721866496,9109394276560834019120124,1642089966
23755056,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,116880,32534490721052631950409,376865255891259365,11181541128923565237183400,1642267660
