block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22844811,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,143586183687901281236,50000000000000000000,411160165892705211226,1640212897
22845093,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,2408144036039340100446,840976924782886414397,6895739380493705286626,1640213477
22846058,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,5432651606264921530318,1913000000000000000000,15384318327480171054616,1640215681
22850449,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,35053610700447502412,12287556231385276406,99999999999999999990,1640225215
22850769,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,69464120890193496194,24126320455237082388,199999999999999999990,1640225879
22855449,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,289223934555720161730,100000000000000000000,836504843198914990520,1640235789
22861841,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,34020,93430012398920093139,15000000000000000000,272339545204506041232,1640249509
22895839,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1644033575667822683527,566000000000000000000,4775346992797043202652,1640326226
22916006,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,1805529455643098648294,627892175261565563758,5176999999999999999997,1640371037
22937042,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,463290167517813882838,161343801264246686370,1330313142722807242788,1640417255
22938952,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,87792813332954022165,30830312291659638083,249999999999999999996,1640421451
22942133,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,4206153601644887526786,1468848711566673363136,12044622418438363248720,1640428393
22971252,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,16539000352789115956666,5690000000000000000000,47934351325755690600166,1640492149
23020879,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,14520,28380,116691014053131874659,11676218656108608059,99999999999999999997,1640602279
23132254,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,34020,11706447915001679454,1905499680555482586,33903237796940248741,1640847296
23133783,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,14228046877734830736,5000000000000000000,40372681977502016401,1640850962
23134602,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,57630724302409800641,20000000000000000000,166065019181018380113,1640852654
23388111,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,34020,28766069016956144959,5000000000000000000,80728200103098256849,1641434211
23699423,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19800,25980,200111084630408659504,15000000000000000000,36875511922320640326,1642140734
23798420,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,19800,25980,380590198401337487043,29000000000000000000,66248251950522113717,1642361836
23805422,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,2094704063639028091505,729000000000000000000,6001679933460177599093,1642376916
23936362,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,34020,72770980329102314999,12804875023255528514,202999999999999999987,1642661098
24098199,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138180,34260,154902704229446562364,30000000000000000000,414013170256162307451,1643012366
26355515,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,738394121072157522601,259000000000000000000,2099140071884782808718,1648235230
26459319,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,72835307906380391640,25000000000000000000,212199283112689519539,1648467828
27026093,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,138180,1960966893882542299061,700000000000000000000,5478083535184592309080,1649719244
