block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
26632779,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-34600,-34000,299969003898372085,50000000000000000,0,1648852624
26634394,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-35600,-34600,172913049995265510,50000000000000000,0,1648856374
26634766,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-34600,-34000,119987601559348834,20000000000000000,0,1648857166
