block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23001083,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-345410,-299340,295077893475,2999809340177837084,12813,1640558222
23595426,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328760,-328520,706600073326831,77446638287730331816,204257,1641906854
23595923,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328760,-328520,1083541540314997,88261267078796985187,475957,1641908008
23596694,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328760,-328520,1046974411760768,40515433553919121545,700000,1641909726
23600452,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328730,-328360,2045835777469626,269999933810987826039,1310356,1641918262
23600589,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-331540,-321320,36020094628269,148888954532944702999,366716,1641918544
23614828,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328540,-328320,1592581521577809,127281906584824948344,595912,1641951651
23621203,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328540,-328320,822139815244036,77701818178841510135,242263,1641965194
23621382,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328540,-328320,1360327927370732,128723565318611760467,400000,1641965564
23631037,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328730,-328360,3065534841301044,167835018899884347471,3247287,1641987402
23637869,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328540,-328320,8658026613128002,567789353601150225908,3917782,1642003111
23638552,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328640,-328440,14638384390123354,991121172896823466984,5377535,1642004706
23638840,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328840,-328440,7410016864358838,1000525195477756478849,5432530,1642005504
23645793,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328690,-328640,1243714131637411,27999955364535201993,77600,1642021284
23651174,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-328630,-328250,7188605177619321,923494705649106910933,5001854,1642033166
23654933,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,67623140849663,920365091368543916554,4968560,1642041818
