block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
27378481,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,83400,98400,1416511063374152644092,3823273666956407616,49999999999999999990792,1650494343
27378775,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,3695019008017451658833,3669545881365534622,49999999999999999993994,1650494999
27381930,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,37002678507074428396,36818625011323588,499999999999999997076,1650501844
27384834,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,10049989236614413124906,10000000000000000000,135800834454362357946490,1650508223
27419602,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,88200,95800,8973926786880534300411,21472767833982556171,99999999999999999999820,1650582441
27419696,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,1443731795122103935199,2454842257452748789,9999999999999999997602,1650582633
27419752,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,83400,98400,296241990772517506342,1009094088898723829,8499999999999999997475,1650582749
27419918,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-136600,90800,10707367356607914979449,336359819723117195,999999999999999997210287,1650583093
27421264,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,1970188308016830676693,3350000000000000000,13646498017661248260147,1650585872
27422147,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,83400,98400,293572218915504297027,1000000000000000000,8423396879944551315513,1650587960
27423005,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,81400,92400,84445469996435907836440,71962000000000000000,2942896916611276779956303,1650589849
27425909,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,89200,94200,5587101171988027292116,9500000000000000000,38699024229188614469083,1650595972
27426263,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,88200,95800,520112505384720188805,1250000000000000000,5748088748113084617849,1650596752
27458586,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,88200,95800,9487434080598202266284,22801398693491506078,104851570617039131502772,1650666922
