block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23548794,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-306200,-299200,32723413085,783470003570629,3000,1641799487
23548863,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-315800,-306200,36217868407,0,3100,1641799757
23549038,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-321800,-315800,111081352849,0,4000,1641800119
23549114,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-329800,-321800,117878325399,0,4000,1641800275
23549193,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-340200,-329800,178721031984,0,5000,1641800441
23549239,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-355800,-340200,292572599966,0,6500,1641800533
23549314,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-374800,-355800,693699906430,0,8000,1641800691
23549381,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-395600,-374800,1807606874105,0,8500,1641800829
23549420,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-421400,-395600,5098868812273,0,9500,1641800909
23549615,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-457000,-421400,18695525095061,0,11000,1641801311
23549741,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-301000,-290000,295880610446,349467210933801029,7400,1641801663
