block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23025282,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,92100,92160,77026932402991716236189,2000000000000000000,3080305823522731327050,1640612043
