block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24743250,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,76544638973401198,171148734876801734,3314781234924,1644426967
24849491,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,8515030859418389321,728988833676248108,368781772375808,1644662170
24849751,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,230895979734160,15073161984520,10000000000,1644662706
24850960,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,1120823839556374,995027681302,48542515732,1644665457
24851553,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,1522133247242663339,1351295950517987,65923095577323,1644666679
24851815,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,161626705138582727,143486460561171,7000000000000,1644667220
24852215,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,69268587916535454,61494197383359,3000000000000,1644668044
25194611,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,2302026165952470,4083154238471,99700000000,1645450330
25195334,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-269390,-200310,1154476512513930,2047720280076,50000000000,1645451981
