block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24081682,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,262006638300439788499,1000000000000000000,232650467827285880288,1642976918
24081822,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,1310033191502198942501,5000000000000000000,1163252339136429401445,1642977206
24081910,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,524013276600879577000,2000000000000000000,465300935654571760578,1642977386
24082252,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,1048026553201759154001,4000000000000000000,930601871309143521156,1642978094
24082252,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,262006638300439788499,1000000000000000000,232650467827285880288,1642978094
24213003,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,1262987126641915509233,813216777097242410,2055177185735166512208,1643259483
24290321,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,52800,55200,9472036004672429354,10000000000000000,14465259688090597471,1643429042
24331964,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-62200,0,1046690662858947132646,0,1000000000000000000000,1643522568
24332122,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,171684804638466045003,0,999999999999999999996,1643522956
24332145,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,171684804638466045003,0,999999999999999999996,1643523048
24332247,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,346837989168618272732,500000000000000000,1898197456108811046768,1643523288
24332279,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,693675978337236545465,1000000000000000000,3796394912217622093542,1643523352
24332361,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,694369654315573782011,1001000000000000000,3800191307129839715638,1643523524
24332483,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,55200,260694083178419554717,500000000000000000,1397332442072935923826,1643523776
