block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22839265,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78960,-72000,650044685118357730,9899999999999999987,0,1640200814
22839295,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78960,-72000,26577161663758404,98999999999999232,146349518542373,1640200874
22839405,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78960,-72000,1522892670906262686,4311249904346832870,9242582554569599,1640201102
22839593,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-78960,-72000,6105192127033236711,15891342330983247687,37954023963181351,1640201490
22841581,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-74640,-68460,61391934585438731762,518130119171448064579,100000000000000000,1640205718
22842029,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-80280,-66420,72021220359037695769,823180794808113383183,540320000000000000,1640206642
22842408,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-75000,-72000,16729149543403722264,44920712311654570755,32423627961291963,1640207554
22842481,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-74520,-72420,618146683640515029573,1218731032771184895351,819722187290077165,1640207704
22842497,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-77640,-70140,1342584987709085672,8052180932730082021,6452488408521267,1640207740
22842543,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-75060,-72060,3387705825582524785,8937327162134044495,6666617122238888,1640207832
22842667,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-80400,-66540,404602732708657683,4679095494160268240,3000000000000000,1640208088
22842730,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-75540,-23040,27253756751062631796,988734643943325760820,66971885401023007,1640208218
22842957,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-80460,-66540,18201571812651681751,210962953369607227759,135636874106286273,1640208716
22842972,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-80460,-66540,1343837717451629376,15575576474445479730,10014187190941908,1640208776
