block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23525788,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5280,-1200,3469992887445252085077,481600181537320825939,225261591716794255889,1641749207
23529485,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5280,-1200,10039425388757832494659,1340000000000000000000,688919278646519545122,1641757262
23558925,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5280,-1200,299758101193375994831,33920912127550995664,24905183736551285822,1641823245
24107169,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3360,-2380,3338198085965402139841,142468785212238455718,33517652361096929067,1643031816
24224408,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3430,-2410,329282282868164008173,17959711044848327293,1050367117148626301,1643284415
25711329,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23030,6930,4072356663710436887,9999999999999999999,0,1646712412
25711644,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5060,-5030,3034209711889439301285,4999999999999999998,516693860502881360,1646713120
25711668,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5140,-4960,11056627166141793757138,67893912230644720278,36153424299782834408,1646713216
25769913,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5060,-5030,589251461320043335751,0,686791558144741689,1646840969
25979022,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9540,-2800,2449190543051166508992,321447664331433217693,391064118557127088137,1647372503
27154771,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4450,-4190,619829704877942867395,10000000000000000000,0,1649999830
