block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22911231,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-12000,11000,130725909210889802747,65137712716609981397,49832000000000000000,1640360600
23781839,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3200,800,475338457202839009547,54403107351798522017,37015562172746983612,1642324579
23840078,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8400,5400,641328077488450930257,200000000000000000000,175058195289100591591,1642452850
23847068,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,273360578975056675392,39393282324900211294,43407512852239874397,1642467906
24517001,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,14501263849130697807,2749999999999999999,1727574329881784609,1643927418
25328388,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,23587999181017015412,2721013671938037031,4379332457977107892,1645809638
25540225,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,25802575837804988308,3440265549893501158,4352599084480434436,1646328900
25871563,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,13396896804835939604,946699706354526747,3088851016026490414,1647108170
26357248,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,16974366097343759554,94658684075238407,5157715592644573891,1648239328
26624559,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,15529277628710507616,2968995999370822195,1830000000000000000,1648834512
26676726,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,2200,190529715295590550724,51000000000000000000,29487345166324900796,1648948554
26781751,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,12522351034082687979,2485602959949306558,1400000000000000000,1649180051
26861099,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9000,5000,137250711309835738741,44999999999999999999,36503607557687642598,1649355607
26862725,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9000,5000,312197524194750271904,99999999999999999999,84972613729360251498,1649359347
26863048,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9000,5000,315351691572850808720,99662988421274221211,86950726657291622578,1649360013
26863092,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9000,5000,316418057062330002647,100000000000000000000,87244751571919532300,1649360101
26865163,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8000,1600,337100574814608224358,58742085023357543822,81217809441044986215,1649364880
26865897,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8800,-200,5703122675216237519274,500000000000000000000,1522321754343675918076,1649366549
26866740,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-11000,-1200,549754021156370423226,15119000000000000000,187480296679569100151,1649368303
26868247,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,-200,1502946455990412156210,90846532978096425304,406521744481428393613,1649371864
26868748,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8400,1000,3809242699048754868829,500000000000000000000,1016055211269541511676,1649372898
26897907,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,54837025987055295796,8691773204046507921,8000000000000000000,1649437141
26899837,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-7000,2200,23282916676028720584,3900000000000000000,5488462159463689141,1649441267
26916201,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4200,3400,31782949351773167199,6612720450056345582,4456635570128352250,1649479230
26936741,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,5000,684706652936574525929,196289869032344529678,188207626123919028700,1649524081
26945116,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8200,5000,340913604963177547868,90726953744326801327,100000000000000000000,1649542268
27064322,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,11260348927363064309,914337759652279681,2472920577717428034,1649802287
27070984,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3200,2200,2283257640680292477057,221554406101022477297,353966905757076180262,1649816838
27341112,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-3400,1600,18640497486256153088207,2412636679436755417858,1983381543632550930589,1650409674
27343548,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4600,2000,13099749065800736624,1934936956330047221,2037417041720481831,1650415474
27441356,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-6600,4600,8473429503470554955676,1600000000000000000000,2524890547198587156224,1650628912
