block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24329101,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8100,8580,1012313458709042044101,4000000000000000000,27487905504217918900,1643516288
24329214,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8340,8400,3290397766014753097503937,0,15000000000000000000000,1643516518
24329266,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8280,8340,2200188857274077651359167,0,10000000000000000000000,1643516626
24329303,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8220,8280,5516997509015571353387852,0,25000000000000000000000,1643516704
24329374,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8160,8220,332014351373755162127371,0,1500000000000000000000,1643516850
24329416,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7980,8160,1113371078597428478433559,0,15000000000000000000000,1643516938
24329648,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7980,8040,2233438778672797178403883,0,10000000000000000000000,1643517414
24329648,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7380,7980,567627516535710184027226,0,25000000000000000000000,1643517414
24329738,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,4080,4860,205054650242313883556431,0,10000000000000000000000,1643517602
24329833,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,7440,148857606627318579712188,0,15000000000000000000000,1643517796
24329966,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6120,7020,399994449500164062971496,0,25000000000000000000000,1643518070
24330255,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7740,7980,421919820407874025542602,0,7500000000000000000000,1643518668
24491157,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8460,8580,637984342249761578628,2500000000000000000,0,1643870187
25037678,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8460,8580,1275968684499523157257,5000000000000000000,0,1645077456
25037682,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,32640,34440,594166398134660271921,10000000000000000000,0,1645077472
25144710,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5820,5940,310551496764617805336253,0,2500000000000000000000,1645339985
25314019,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-17760,8940,19452301718586814706,1000000000000000000,20147781023364143210,1645770063
25315021,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,8100,104237434478625198978,2500000000000000000,10152084950074244099,1645773018
25485770,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7260,7380,173387281639415015521604,0,1500000000000000000000,1646204115
25486233,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7380,7440,980049755364990783433,1250000000000000000,1632929807518321576,1646205098
25717812,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,1320,1680,5154337932649446288616,0,100000000000000000000,1646726693
25738313,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,480,1260,24549277836130628658567,0,1000000000000000000000,1646770992
25843903,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,7440,4476273566376100966216,10000000000000000000,430088023449167018025,1647042050
25989596,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6900,7080,1958571428776485920945897,0,25000000000000000000000,1647398625
26128177,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,7440,39834409041269095871497,500105993644202590430,2980481958293432219575,1647733916
26170968,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-12120,-9180,11576138387764789651800,0,1000000000000000000000,1647828375
26170985,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-32880,-18420,73200189998826398480047,0,15000000000000000000000,1647828443
26210151,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-14160,-11760,398041827151730831149691,0,25000000000000000000000,1647915546
26210176,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-8280,-6720,223795097393710855332582,0,12000000000000000000000,1647915600
26246430,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-1020,180,425466200090182883742446,0,25000000000000000000000,1647994561
26249686,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-4980,-3000,123266939618117565610335,0,10000000000000000000000,1648001869
26633524,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,7440,46357088534819580265737,312242245219956476993,4020604578112283595751,1648854306
26663740,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7680,7740,44111818109833548609922,90000000000000000000,0,1648920487
26696447,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6000,8100,22320776294026224946586,300000000000000000000,2674448615609182266080,1648990575
26700001,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5040,7740,379473701754794608446630,700000000000000000000,69048715866243893060217,1648998579
26702847,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,780,8400,225465686513419638128,5000000000000000000,97507562124043649079,1649004831
26703594,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-14400,7140,955170063822270436310,0,900000000000000000000,1649006591
26719740,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6960,7020,3525439147033789050107600,0,15000000000000000000000,1649043085
26839507,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,1320,2400,168728259374958404312503,0,10000000000000000000000,1649306284
26839538,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,3540,4680,142838413891712148794467,0,10000000000000000000000,1649306346
26839608,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5520,6180,565461829313509563162167,0,25000000000000000000000,1649306493
26839876,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5880,6120,1543462350857897873479993,0,25000000000000000000000,1649307049
26858305,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6120,6180,1225551100382664431602959,0,5000000000000000000000,1649349451
26891648,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6120,6240,3059282167552081568617348,0,25000000000000000000000,1649423749
26904767,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,6360,2030360868001999824369385,0,25000000000000000000000,1649453100
26964586,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,6420,608193732177891336035283,0,10000000000000000000000,1649585917
26979024,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6360,6540,402434101817301509896226,0,5000000000000000000000,1649617282
27097633,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6540,6600,3600252418642079910439938,0,15000000000000000000000,1649876152
27101867,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6420,6540,277263863802024665880528,0,2300000000000000000000,1649884887
27133784,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-120,780,43715661625452275474069,0,2000000000000000000000,1649954911
27147515,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,4740,5400,705539247990051414563775,0,30000000000000000000000,1649983869
27181909,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5640,5760,313358934386023115032243,0,2500000000000000000000,1650060700
27181989,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5520,5760,188579376821206264086311,0,3000000000000000000000,1650060948
27207493,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5640,5700,1255318619919330718236970,0,5000000000000000000000,1650117602
27207744,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5400,5760,111671744562703335526078,25000000000000000000,2612361383148027789359,1650118120
27208265,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5580,5820,15769650855800205830792,55000000000000000000,153655117630552770227,1650119322
27251641,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,6300,1220047412619989985995621,0,10000000000000000000000,1650213859
27292542,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6420,6480,2414611853998758558709976,0,10000000000000000000000,1650302722
27335026,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6660,6720,2624392212054889715347494,0,11000000000000000000000,1650396804
27338649,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-9060,6960,16015886174191308564453,0,12500000000000000000000,1650404462
27339012,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6780,6960,788143036472544934645524,0,10000000000000000000000,1650405212
27410224,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6840,6900,591109050500254560788746,0,2500000000000000000000,1650563070
27410446,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6840,6900,2411724926041038608018087,0,10200000000000000000000,1650563530
27415749,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7140,12960,311302321696523333677,55000000000000000000,0,1650574490
27445235,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,4620,9420,1371353988395738611887,25000000000000000000,406303384677085841463,1650637762
27455110,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7800,8940,288592425330220521869102,0,25000000000000000000000,1650659479
