block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22876564,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,281793500846930947843,170792601209121527,161799999999999999631,1640282581
22876591,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,824958162273955669284,500000000000000000,473673914603271294484,1640282635
22950319,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,570553719938243186386,500000000000000000,327548757786274640107,1640446559
23630180,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,56640271375700533333,0,16180000000000000000,1641985255
23630263,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,174699776451078484,1035758414609314,99999999999999989,1641985537
23635150,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,6169824403961372176798,2500000000000000000,1762278774221311620022,1641996875
23635765,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,2091499672368404254707,158,597462968961670835831,1641998251
23665515,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,3613848763161904612,400088545950972310,999999999999999998,1642064424
23665535,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,3613848763161904612,400088545950972310,999999999999999998,1642064464
23670195,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,336918706136137169677966,369686635984832341,96244999999999999921426,1642075110
23670366,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,566403091019065392065598,1291903774410387056,161799999999999999891851,1642075464
23718751,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,229667120306387457354480,523845692734397670,65607233884821195191471,1642186121
24900542,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,11076963283477478838569,1000000000000000000,3164189309234667924153,1644773180
24900684,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,199380082871727817529521,0,56955407566224022634767,1644773502
24900723,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,922848684470001178163965,0,263623237531494651974407,1644773658
25612632,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-24840,22415963056906225564285,0,6403399444451495353884,1646492796
25646873,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,28552456008112450316412,0,16400000000000000000000,1646571359
25957731,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-115140,-10980,2614419515839359453927124,0,1501673973250610719615813,1647320519
27073136,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-230280,16080,72414436251556438763448,0,161799999999999999999999,1649821658
27074048,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,8794,0,161793380913625032533603,1649823670
27074228,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,50100,138180,163656242640240499008,0,161799999999999999999940,1649824038
27075851,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46080,99240,11417093917191882338995,578602646281665695,1617999999999999999674600,1649827516
27076093,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-46080,99240,102753845254726941070689,5207423816534991256,14561999999999999999868044,1649828012
