block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
24519692,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23030,0,95640926498618925495,10000000000000000000,56347745551564789379,1643933229
24519973,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-23030,0,956409264986189254959,100000000000000000000,563477455515647893793,1643933807
24520148,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-69090,-1980,8049677332735024089974,4000000000000000000,7033253883591007915371,1643934297
24524546,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,2799867182921256693065,2799999999999999999999,2799734372142647816509,1643944139
24525361,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,19490859474309377391,14999999999999999999,25326240203151707945,1643945951
24563301,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,3123886427653117772,2230000000000000000,4376083593217649246,1644028686
24631633,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,7118549863362162318,5000000000000000000,10134750431434691963,1644183674
24643173,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6180,8260,7443747790174531991098,250000000000000000000,567712929518673828275,1644209286
24807424,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,6218582788314199082,3999999999999999999,9667692973779399740,1644569393
25008717,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,18320267546681917135,12000000000000000000,27969350248500555902,1645012706
