block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23852700,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,96200,104600,807070147447650371759,1000000000000000000,23365880532632037782417,1642479917
23879255,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,46000,92200,22144406514279763062,2000000000000000000,0,1642536992
23990857,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,1907872306342732806387,19000000000000000000,191577723016291498713632,1642778227
23993593,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,18563557213052176758430,160000000000000000000,2153785352514134360463520,1642784514
23999520,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,32486225122841309327254,280000000000000000000,3769124366899735130811334,1642798296
24166127,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,1808262141854792004411,15000000000000000000,217987464911018660019841,1643157566
24174029,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,92000,104600,32309275445358733969512,95000000000000000000,681382298273274994717583,1643174397
24188476,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,887200,7272645805254279459009,54775285325923731760,965606599654726765057332,1643206014
24361818,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,93800,100400,705124991824363267208357,0,29999999999999999999999971,1643588450
24362209,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,71000,105400,6267328971959118420485005,0,999999999999999999999999872,1643589256
24490598,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106800,111000,410609170513378895688571,0,20000418999999999999999955,1643868777
24997079,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887200,137200,104927815477371967729847,0,100000419999999999999999229,1644986316
