block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22889110,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8330,11000,22610530574312694583793,896974804555233478878,2376116927812500759987,1640310650
22895366,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-10,19040,15482638901949753917536,3652693132841951399844,9420462514451016330358,1640325119
22911355,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-10,19040,711929045607669182810,169518856294019642611,429158318416500613997,1640360856
22913320,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9330,9370,16674059759984977814455,13032380499076627144,20000000000000000000,1640365206
22926748,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6930,11600,55621085569341774735578,3962881139106512944428,9471894214612877969994,1640394843
22931575,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6930,11600,64236080473352807046,4509746597708096968,11107269111218720893,1640405561
22946476,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7420,9930,258320388541449335233978,5019197658482184618582,36924500000000000000000,1640437863
22950267,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7420,9930,49411741791130215048,685646664328566784,7764772166912859763,1640446451
22950935,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,6710,11680,652955700360227180521,40686569527292781604,139935465398102708037,1640448087
22952401,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-5440,18850,4296639358739738769,998945960382466552,3632484553034068365,1640451444
22952732,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9490,9510,279555861341262198772074,90000000000000000000,216681620580299706442,1640452126
22954746,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8330,11000,76738970570500682666893,3374520758305392810646,7201947556338484217716,1640456517
22954791,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,8330,11000,16130692484513530636672,705000000000000000000,1525103043336465395125,1640456611
22978670,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9190,10930,174360341600918029863113,4976310409239779598729,10943994149105976678953,1640508396
22978718,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9190,10930,673389496265374763310,19845564739003850278,40570771320010265365,1640508496
22983235,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9520,11310,169234389023601674648232,4952060880294645369406,10909778005276526137414,1640518280
22988957,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,19291163342824080931279,548073707821287157553,1537050179470390035196,1640531078
22994568,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10240,10340,13445223497310797281785,30000000000000000000,28397655989482924535,1640543635
22996616,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10240,10260,88848209739720595753,20049887256089348,92404374439337157,1640547987
22996736,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10120,10480,100352186715848797570528,700000000000000000000,1049957737586784573432,1640548235
22996770,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10120,10480,47777681058363173035095,333228728682774150859,500000000000000000000,1640548303
23000401,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10280,10630,129332461985077123335879,539758734106782833224,2265680567608860523243,1640556562
23000433,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10280,10630,18610567363466053947034,87013809793046723414,299377487695244086359,1640556626
23015499,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10490,10530,6858356859478231795593,5956609897544483708,6150280080842237498,1640590417
23015656,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10450,10480,14144258816843379987516,7581138051228727491,14199719919157762502,1640590739
23016307,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10390,10480,1821259460753857131259,3118668301328190217,4940296530483031170,1640592081
23016332,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10390,10480,1342576028935167018738,1636207953723814772,5522616928463074170,1640592135
23017780,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,11654995049167930602777,346000000000000000000,886594552483394894891,1640595375
23019650,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138160,887270,16793966970428832476,9996618547143159189,28196477188123586087,1640599483
23025528,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9390,10640,12719632198553498914587,56523927295101384075,1149229482014412513553,1640612547
23026312,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,13010317531243504914576,342736748551410034604,1113043917419072401023,1640614336
23027223,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,23380162817906998079037,683065512624737591256,1809619563423745656691,1640616377
23028972,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10370,10380,54856980931671781337,9237643296949676,20000000000000000,1640620367
23029001,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10370,10380,41745651109690835602,9587138774262231,8004093272358721,1640620429
23030087,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,16252963513994233261340,497654093427576741833,1193694413780524611262,1640622799
23032271,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9440,11390,25328307159377070764842,719770770128246198824,2017563542730606344940,1640627815
