block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22854970,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111200,113000,2737467291671894004276792,381039447060325309646,37352406999999999999997087,1640234799
22872599,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106400,118400,21381890804142916738233,23715408393205595451,1265081766922043567542399,1640273632
22986191,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,887200,4958731171685425335148,18281039862788851461,82525599880544548506682,1640525021
23036357,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,887200,7369965354572021031952,27390000000000000000,106625505906556497554538,1640636884
23120706,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,104800,119000,3830441627567962240803,4656191019609460977,279658019865045612724368,1640820726
23210524,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,116800,2583740040918294238367,2000000000000000000,43546412280056444836413,1641015221
23268730,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,116800,1291870020459147119183,1000000000000000000,21773206140028222418199,1641143342
23273058,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,887200,1628768942572998817892,6000000000000000000,27451308087878302208631,1641152943
23273430,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106200,887200,27146149042883313631559,100000000000000000000,1877562728440595731138867,1641153711
23488184,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106200,887200,42032298659087650699105,156600000000000000000,2778711887937138536204103,1641664468
23881875,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110800,116800,1417430996030182126879,1000000000000000000,31187558966483495727208,1642542406
24041573,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106200,887200,55664225332845198463503,200000000000000000000,4231851108167223473013159,1642889394
24476178,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111400,113200,2050943094141196888829472,317144421764313064535,25647054232855907396960588,1643837406
24540560,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,112000,112600,28263304892668416410986,1582567890273468679,111756562889825205331799,1643978235
24573754,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,112000,112600,101608030922427280499971,6054323942899308641,374340535213449687585006,1644051912
24585097,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111600,112800,9503302509512912009645,905667477989072259,85883250183944286817662,1644077100
24585120,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,111600,112800,38010421838126993008791,3622404195696981926,343507803214025913872944,1644077330
24603630,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,112000,112600,15026042542167565835369,616034753140814391,76439332158364479442358,1644120243
24653102,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110200,111000,58402601107032979150763,4107766387464355068,322043062018069639504711,1644230150
24662779,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,57743997424244257505134,15280769521361118789,603332999999999999979460,1644251909
24698586,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,54647259830073322353404,10020921503297636804,828624106611459272580109,1644331038
24724518,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,6873731244984899901466,3000000000000000000,215970914984312406322223,1644387009
24724702,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,76247092287688133067668,34022897250735484589,2349795202524353301757194,1644387451
24758968,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1614016823164550577031,142569583354482234,33765187164849153784531,1644460815
24799098,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,325432340135424034953,142404255542161032,10202107889026808623414,1644550040
24800319,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,110000,111800,4184105497692642768322,1004576219189354299,28761299768891311804697,1644553198
24809179,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,3717106534898689229707,1668134939584947887,113972013615230009223268,1644573885
24835124,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,849200361849908251102,117340610077569845,15172836289397549568015,1644630540
24854458,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1203804890662186503609,185097188201778920,20378213742389397992243,1644672957
24856229,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,1067778760062529825835,532052148403073695,29537501514271399416466,1644676611
24875612,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,1016916682671537734523,542019891375679184,26035223316706966064682,1644718444
24876280,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,2365296426175848728287,461171935462106314,34246448364117157006036,1644719951
24913922,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,1231951671798933522480,805240186645527306,23045423937195878194058,1644804426
24916209,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,3485416751708213851667,1100000000000000000,26430012081141831115641,1644809699
24999598,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,106400,118400,11600688246200349793995,16000352350321949054,483256437191696281243727,1644991649
25012725,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,1023358523657228300816,518506385316118013,27795857018717021699182,1645021404
25041386,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1724505736141025550974,358744519633216203,23648338116458315656173,1645085654
25073461,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1527211973075145442981,346277986932609652,19279587192438739897307,1645167067
25136349,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,3302899063505528951559,644929061388604380,47765909644103823674780,1645321377
25165750,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,103400,116600,927741818691892641943885,1044523609779508495045,65076011976072382403340302,1645386533
25199748,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,3504718756806673573577,794618009706012690,44245870363467806204596,1645461468
25213795,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,2734695261313121883432,1500000000000000000,67528686002977004591202,1645494485
25223362,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,3325916673368496049589,538153646017507358,54698353987186419483194,1645518455
25317927,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1772434753581144003747,271564907129052055,30062008583668158813766,1645780893
25318219,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,2412626509923234859480,1149946208669992414,69880781064275443173879,1645781872
25342831,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,107600,112600,2261324140152004737199,916340744541784728,75439970217858688057966,1645848347
25359087,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,109000,111400,29006127412307502809436,5497026203129401632,500047379097515577339599,1645890823
25415496,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,108600,110800,1841240106271090014355,130180960364695032,40540220556170406354336,1646038639
25419219,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,109000,111400,5400213263863214685948,1029114802817340784,92739908102395831597929,1646048289
