block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23033555,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,47890,103139674452622295832,233846566565282634,999999999999999996616,1640630719
23033706,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,47890,101501323760421231516,230131966085551022,984115223352254724168,1640631030
23040370,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,47890,79793871712145157557,180915084635128618,773648667553230013231,1640645552
23233106,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,9697079189421836475,1000000000000000000,94033344805918061088,1641065330
23233726,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,23923275891798228147,2467059969758233173,231985900793153724227,1641066732
23234071,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887270,887270,9281145202792349234,957107291947949304,89999999999999999984,1641067448
23286027,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0,47890,26762465090471647874,318329831353276522,232755278195969354749,1641181620
23677296,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-50,45510,229458475831705762882,84124754900283583,1996191436112610919714,1642090687
23754923,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-50,45510,209468854468548944778,76796099937202549,1822290207005110395056,1642267386
