block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22942051,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-207200,-196000,3418489304200628,9999999999834596728,54837423565,1640428225
24609819,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-207000,-195000,81381380413109,345258135465940924,1199976451,1644134803
