block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
22906630,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,22906256338223202684650,475741916917315128508,67650102816795025198639,1640350322
22915526,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,179722247941600293982521,5179999016669109328737,530781999999999999999960,1640370049
22916182,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,77221727994996844402506,1603824403322684871493,228062489191428305459666,1640371401
22917805,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,85411651904033650524682,1773921604819136352012,252250169025585106228706,1640374987
22926203,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,178287269986015859499841,5150000000000000000000,525363929603945404864056,1640393709
23144607,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,33716069110209898666221,660630103730024870953,103743666096720959262446,1640873997
23445088,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,44427856576665786239377,904478143648765418198,133115576625743362642487,1641568822
23600968,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,51200,47041772951241227030251,988726688520000000000,137716282470510407605368,1641919457
23660814,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,41800,48200,1832948056072777565472,13892850495315568769,3999999999999999999796,1642053962
23734731,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,140493106912690261556,4000000000000000000,420070516892465680993,1642220622
24109415,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,48163079440333519246768,2120000000000000000000,76375445966636214794320,1643036578
24253754,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,25286810819161295367480,952000000000000000000,53397521784892029188248,1643347918
24288899,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,39600,53400,19903449719807399237317,745000000000000000000,42408941058501434448664,1643425982
