block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
26636047,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-276320,-253300,1463006654626,999999999998686739,0,1648860096
26636170,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-276320,-253300,14097442936359,9635939038120320489,0,1648860446
26711142,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-368490,-253300,14624717803145,9999999723940288916,14478182,1649023741
26711845,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-276340,-276320,40005052492734180,9999999908647621122,29989582,1649025327
26720198,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-345410,-276320,6249279707736213834,999999999999934899,6052966382101,1649044047
26720217,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-345410,-276320,62492797077365235638,9999999999999844611,60529663821013,1649044123
