block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23789891,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42600,-41000,2867591133269210376,809464367381540300,15436644200781940,1642342921
24157848,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42600,-41000,108173073563311865841,16003078705245150287,810403095364278218,1643140175
24157971,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42600,-41000,21773910364050579723,3221223080741187101,163124184013161384,1643140429
24266676,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42000,-39400,439112091535166448174,262230194876532759366,2756752600908271246,1643376545
24267164,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42000,-39400,101793504411066623182,33926309348480856443,1100000000000000000,1643377553
24498187,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42800,-41200,651809197821379272697,208110200247804531665,3138398333204240761,1643885839
24498729,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42000,-41200,1754555134517922936462,299906633649899313590,4000000000000000000,1643886955
24585766,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-42400,-41600,5912673776144285048540,929108118327738851608,14740476602140001089,1644079500
26667445,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-41200,267289042045219452372,74944258432378936530,5000000000000000000,1648928529
26667564,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-41200,530787007977092770143,592001871566628913187,3842239867482654655,1648928775
26667641,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-41200,1445434263389665623521,1612134012877239115336,10463152016073609734,1648928933
26667703,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-41200,1446085764289248888639,1613239315635199318851,10463152016073609734,1648929061
26668410,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-41200,1879744951846380129780,2169999999999999999973,12695981728439763433,1648930647
26675278,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-42600,1054636718658385039,590995524558026899,7452504603161195,1648945411
26755558,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-45200,-42600,975717384413797534,497062523676017244,7515547324107034,1649123359
