block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23549969,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-306300,-299340,2155235228,4088038997501,200,1641802299
23550030,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-315840,-306300,2359857350,0,200,1641802426
23550073,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-321840,-315840,22260745347,0,800,1641802512
23550127,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-329820,-321840,23671014782,0,800,1641802629
23550180,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-340320,-329820,31968190226,0,900,1641802739
23550209,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-355680,-340320,45749513359,0,1000,1641802801
23550243,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-374880,-355680,102787557029,0,1200,1641802869
23550267,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-395520,-374880,278789712765,0,1300,1641802917
23550301,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-421440,-395520,533368604931,0,1000,1641802989
23550325,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-456960,-421440,511314408570,0,300,1641803037
