block_number,owner,tickLower,tickUpper,amount,amount0,amount1,timestamps
23751743,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5100,16080,440050431288173203151948,14100000000000000000000,349684938644689514109062,1642260186
23753120,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,13380,19560,105765513230146719264,11000000000000000000,13828609428624236502,1642263284
23753864,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,13380,19560,230170448882106319308,24722297163568204982,26717825624547863883,1642265076
23755203,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9900,18660,25917504092100221710,2417700659214421609,10737704869563946860,1642267966
23755724,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7380,21240,3389181700772156933171,489250215331117675786,2013103326471540915639,1642269040
23756934,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,7260,21120,41111593856115007368,5942500226506784968,24388420429764065435,1642271536
23767105,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,10260,16980,151424447399080454491,11871683800252638127,46186711848856007364,1642293667
23778627,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,3360,16920,66237630887301657274,6457351972674352860,47421234552408641854,1642317688
23785497,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-138180,22260,4117998694497307067,893892038490089362,7542713157377882537,1642332957
23831554,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,4500,18300,40621711765384970718,6016297165120527124,23169765447405739052,1642434558
23894383,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,9720,23640,250715446201304205147,32000000000000000000,169659579685666690043,1642569501
23917061,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,134003054843456878478,60000000000000000000,299280311789641866262,1642618742
23917478,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,-887220,887220,1959770257062607005552,640116576744539457171,5999999999999999999990,1642619600
23917720,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,5100,16080,370791804066823117630251,0,350000000000000000000000,1642620106
