block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23670968,100000000000000000,-26900112497429076049,-26900112497429076049,1301394725695838294572735689359,34128902436616900442768448,55979,1642076704,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x894dD32aFE0e6665Da67339b4120DF601587B067,1
23670969,100000000000000000,-26900109915844450139,-26900109915844450139,1301394663248876104031164916887,34128902436616900442768448,55979,1642076706,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4c77689Bd845f3005d4FA8D16C8EC661030eCcfB,1
