block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
22933951,40425120537617810706,-10000000000000000000,-10000000000000000000,39594143141526445720637511275,41224600505042402365010,-13874,1640410619,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xf5ED8e34C6C8F4075738F032Da2f35260E469070,2
22934066,2426217040594069184905,-582911266807597681258,-582911266807597681258,38473865734050316049634213224,41224600505042402365010,-14448,1640410857,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,2
22934068,2845231677942229106688,-642908431999393088646,-642908431999393088646,37238281808233776793305491590,41224600505042402365010,-15101,1640410861,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934070,148617521424696639488,-32448707097574600855,-32448707097574600855,37175919737824144843235615129,41224600505042402365010,-15135,1640410865,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934072,30536279027923390464,-6653745320811610496,-6653745320811610496,37163132130202785167113970478,41224600505042402365010,-15142,1640410869,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934074,58351156847476858880,-12701784799858515149,-12701784799858515149,37138721000488591521417717686,41224600505042402365010,-15155,1640410873,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934200,45993333201098361774,-10000000000000000000,-10000000000000000000,37119502339411554882727470964,41224600505042402365010,-15165,1640411133,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xf5ED8e34C6C8F4075738F032Da2f35260E469070,2
22934205,-90110433725302825011,20000000000000000000,20000000000000000000,37157555288344087427334159471,41224600505042402365010,-15145,1640411143,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,2
22934207,62869901199129755648,-13680616196204698786,-13680616196204698786,37131262975744099799378331609,41224600505042402365010,-15159,1640411147,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934214,40000000000000000000,-8694007069881692160,-8694007069881692160,37114554258216358136063540992,41224600505042402365010,-15168,1640411165,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xf5ED8e34C6C8F4075738F032Da2f35260E469070,2
22934219,-269850569700741284549,60000000000000000000,60000000000000000000,37228713105013955769883606515,41224600505042402365010,-15106,1640411175,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,2
22934221,81613866048048644096,-17823633446862069498,-17823633446862069498,37194458467976298126139339782,41224600505042402365010,-15125,1640411179,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934249,-224026043198880194212,50000000000000000000,50000000000000000000,37289590840307629487656061051,41224600505042402365010,-15074,1640411235,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,2
22934251,81623699893546319872,-17884098550829112088,-17884098550829112088,37255219997435958806403621743,41224600505042402365010,-15092,1640411239,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934266,-223296816120640447356,50000000000000000000,50000000000000000000,37350352369767290167920343012,41224600505042402365010,-15041,1640411269,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,2
22934268,88459182984012414976,-19443464149138249820,-19443464149138249820,37312984635002710109122916122,41224600505042402365010,-15061,1640411273,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xE35F0C92d65f06e3c0a63Baea8212AE38882CCA7,2
22934286,-150334382986033883392,33738863802794136503,33738863802794136503,37377177798069179911381635521,41224600505042402365010,-15027,1640411313,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,2
