block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23522038,10204026073120082,-100,-100,7843210543011707754387,100008011656,-322581,1641741047,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x4C4e1b174471412D81B0B5914698680906c61617,1
23639972,4252808220946229,-41,-41,7810658508256387608364,100008011656,-322664,1642008125,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xB39925ba9B54bAF656dBBe88181fdAAc00b2E817,1
