block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
26764565,-4722630934068866718158,495625000000000000,495625000000000000,831099654245292963099919177,1010050448311874224427,-91152,1649143013,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
