block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23223939,-855342274703333940,265019239109662190,265019239109662190,44663113162069263798372459897,16776538345733475584,-11465,1641044852,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23627224,-620681192725418060,202053219428187165,202053219428187165,45614458431311264650515404795,16776538345733475584,-11043,1641978391,0xF7b64730F55d43FCE8259d11A16d49c4A1E16AD4,0xF7b64730F55d43FCE8259d11A16d49c4A1E16AD4,1
24327326,-661394731708341280,225000000000000000,225000000000000000,46673846082669761429512823457,16776538345733475584,-10584,1643512370,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24558292,-808241497252253984,289559720207183569,289559720207183569,48037206046751146589255265963,16776538345733475584,-10008,1644017638,0xA6ca822533E5cb49553CB8A8af87aE4263719779,0xA6ca822533E5cb49553CB8A8af87aE4263719779,1
24674447,-816097392102710961,310059501511151976,310059501511151976,49497086967139082474899728813,16776538345733475584,-9409,1644277405,0x86E745Dca30a68f1C8F8aE195E01f5c55E89b13f,0x86E745Dca30a68f1C8F8aE195E01f5c55E89b13f,1
24749240,241729424936017775,-93227597437678642,-93227597437678642,49056814302517226735074360546,16776538345733475584,-9588,1644439831,0xaF5A165055fc0c34a89F3BCA40baE19fBb7F4975,0x8c8F796D49d6720E62fF4aCab35879538E57Ec9F,1
24776420,278999580102618803,-105560718262232279,-105560718262232279,48558297768936296238910977550,16776538345733475584,-9792,1644498936,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x8c8F796D49d6720E62fF4aCab35879538E57Ec9F,1
24791551,219536977960847307,-81566472324715628,-81566472324715628,48173095435065000948629009547,16776538345733475584,-9952,1644532052,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x9E2B254c7D6AD24aFb334A75cE21e216A9AA25fc,1
24811476,327653759112711012,-119357201722566720,-119357201722566720,47609424218724458059698841088,16776538345733475584,-10187,1644579603,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x9E2B254c7D6AD24aFb334A75cE21e216A9AA25fc,1
24830679,518909908933998201,-183416995432354853,-183416995432354853,46743226960236485077668288234,16776538345733475584,-10554,1644620881,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x8c8F796D49d6720E62fF4aCab35879538E57Ec9F,1
24882999,447629538545513113,-152942773159350352,-152942773159350352,46020945960572874202198041449,16776538345733475584,-10866,1644734811,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x9E2B254c7D6AD24aFb334A75cE21e216A9AA25fc,1
24891961,-102660431825144021,34866334060468966,34866334060468966,46185110243914211881914218746,16776538345733475584,-10795,1644754079,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
24939809,-504821619845107428,175135109854259679,175135109854259679,47009714567020507372468083332,16776538345733475584,-10441,1644860616,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
24946284,-533835338485442877,192134920592679370,192134920592679370,47914360621556640149253013593,16776538345733475584,-10059,1644875104,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
24988852,-261747423319596114,96934134307773626,96934134307773626,48370764287693446315841116939,16776538345733475584,-9870,1644968885,0x284796bfc609bE04fD2834354bD5b6e357FD4330,0x284796bfc609bE04fD2834354bD5b6e357FD4330,1
