block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
23235616,-100,6856886709404214,6856886709404214,658705403404229277550679148194292404,45517171691,318685,1641070832,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x1FD72628CFf999d60907FB290BF9977A7F6cfD17,1
23235663,100,-6721640395179072,-6721640395179072,647005572377667712645261157953098059,45517171691,318326,1641070930,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23323996,-1235,106875000000000000,106875000000000000,831174193990033813679131074447563141,45517171691,323336,1641266500,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x37c7DbA1052D8d7079f3F31e94Ff8C682ce341b1,1
23466721,-1243,193750000000000000,193750000000000000,1165047133755141950056322151133435512,45517171691,330090,1641617748,0xE592427A0AEce92De3Edee1F18E0157C05861564,0x1086D76310a9fBAc5883A9dAE58bd413Df1872e1,1
23503292,-1245,455220419292963922,455220419292963922,1949489867331642662531875675115452366,45517171691,340387,1641698265,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23520757,400,-197484622521857237,-197484622521857237,1605743909796157961776873133645241075,45517171691,336507,1641738373,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23566072,-336,152958455770690221,152958455770690221,1761389500795308977375195649362193485,77081728694,338357,1641840385,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23631344,-272,147481468457342301,147481468457342301,1911461886161690792504560620792129982,77081728694,339993,1641988040,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23694111,-101,61356827886733397,61356827886733397,1973896615187595078604640611006902114,77081728694,340635,1642129265,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5f9cA7213ab6e5c68b5E170ec9c0489652DF1AdF,1
23694275,-101,65516315641960165,65516315641960165,2040563904791167393649087769048932700,77081728694,341300,1642129605,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5f9cA7213ab6e5c68b5E170ec9c0489652DF1AdF,1
23694818,-101,70751582294963876,70751582294963876,2112558432880113134307660090361103841,77081728694,341993,1642130723,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5f9cA7213ab6e5c68b5E170ec9c0489652DF1AdF,1
23695033,100,-68056488480561471,-68056488480561471,2042606829292014146509932624006939645,77081728694,341320,1642131165,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
23769647,-110,76822571519556448,76822571519556448,2120779000199398001491136842686551876,77081728694,342071,1642298907,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23769686,-102,76784849080085310,76784849080085310,2198912785969093116185216784615359286,77081728694,342795,1642298989,0xE592427A0AEce92De3Edee1F18E0157C05861564,0xdB6f1920A889355780aF7570773609Bd8Cb1f498,1
23856737,12000,-1733972824298165171,-1733972824298165171,416655394412869536557698727363494637,77081728694,309524,1642488792,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23857596,-10150,922210735063204901,922210735063204901,1355067292999640262788122083780272309,77081728694,333112,1642490562,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23858170,2000,-402407531485036572,-402407531485036572,941454237848451118501396846610886908,77081728694,325828,1642491874,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
23927368,2049,-218154200894133770,-218154200894133770,717225269784904372101694826472612383,77081728694,320387,1642641302,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24042740,-1882,200000047850775694,200000047850775694,920738867583381914708005786742392664,77081728694,325383,1642891808,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,0x05a0726F7B585a1A060a6Df44DE62b2c10728F99,1
24303228,653,-79502944013376861,-79502944013376861,839022068085285269805673025229064486,77081728694,323524,1643458604,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24327354,625,-63882890049221975,-63882890049221975,773360281816931774887326173697566712,77081728694,321894,1643512426,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24368615,1125,-92947019744747191,-92947019744747191,677825040063504699385587543958586792,77081728694,319257,1643602983,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24379798,5208,-367719258108744235,-367719258108744235,660585846941743440483806181823572256,1689970112597,318742,1643627960,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24388203,-44466,4000000000000000000,4000000000000000000,846236185499715242503062767069657258,1689970112597,323695,1643647473,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
24389729,20000,-2007624177424072992,-2007624177424072992,752115956147202919159583834648380706,1689970112597,321337,1643650945,0x2EC255797FEF7669fA243509b7a599121148FFba,0x2EC255797FEF7669fA243509b7a599121148FFba,1
