block_number,amount0,amountIn,amountOut,sqrtPriceX96,liquidity,tick,timestamps,from_,to,cont
24356456,-4000000000000000000,416874920527842166281,416874920527842166281,825293177695836633201649502140,999999779681069624459,46870,1643576832,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356468,-2000000000000000000,221741979004171364989,221741979004171364989,842852607008514008366208449539,999999779681069624459,47291,1643576880,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356617,-4000000000000000000,473049555208898911958,473049555208898911958,880312722875559075382549377400,999999779681069624459,48161,1643577212,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356796,-10000000000000000000,1389583068426140553775,1389583068426140553775,990351813235003959734939537581,999999779681069624459,50517,1643577578,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356824,70497286284504763,-11000000000000000000,-11000000000000000000,989480303255336905489555677258,999999779681069624459,50499,1643577638,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5a6dC942826807539ca19D21c132E4B004075DE0,1
24356885,-10000000000000000000,1783239577665626431225,1783239577665626431225,1130692488030684183914059147438,999999779681069624459,53167,1643577764,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356930,-10000000000000000000,2376955529624914695386,2376955529624914695386,1318920187581616466677296553123,999999779681069624459,56247,1643577858,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24356943,-10000000000000000000,3326399745992639042646,3326399745992639042646,1582333013009529374767137941363,999999779681069624459,59889,1643577884,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24357110,-5000000000000000000,2216733095578086002857,2216733095578086002857,1757872927786530890723717945811,999999779681069624459,61993,1643578226,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24357173,-5000000000000000000,2769941864045924686916,2769941864045924686916,1977220651570601742153504037899,999999779681069624459,64345,1643578356,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24357442,-5000000000000000000,3559763754921764152696,3559763754921764152696,2259113238193560620059636891458,999999779681069624459,67011,1643578914,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24357867,-5000000000000000000,4743571223681556250609,4743571223681556250609,2634749840545341233271869788210,999999779681069624459,70087,1643579916,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24357922,-4000000000000000000,5104910968828316034095,5104910968828316034095,3039000419110647147053110555891,999999779681069624459,72942,1643580030,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358075,-4000000000000000000,6955315717083009218601,6955315717083009218601,3589781895987317120174203417549,999999779681069624459,76274,1643580344,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358085,-3000000000000000000,7131249389924965305467,7131249389924965305467,4154495308106298247958700676309,999999779681069624459,79196,1643580380,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358098,-2000000000000000000,6146678732508353879430,6146678732508353879430,4641241981857177894794168435646,999999779681069624459,81412,1643580432,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358149,-2000000000000000000,7778129372085520822397,7778129372085520822397,5257180892059769955893749130060,999999779681069624459,83904,1643580628,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358176,-2000000000000000000,10158497977169393576629,10158497977169393576629,6061617778364128548881377981844,999999779681069624459,86752,1643580682,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
24358234,-1700000000000000000,11444501461325239226333,11444501461325239226333,6967891436295146937105903315075,999999779681069624459,89539,1643580802,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,1
